ID,Nome,Idade,Cidade
8928,Nome8927,46,Cidade2
8929,Nome8928,63,Cidade68
8930,Nome8929,20,Cidade16
8931,Nome8930,36,Cidade97
8932,Nome8931,61,Cidade35
8933,Nome8932,45,Cidade7
8934,Nome8933,68,Cidade24
8935,Nome8934,69,Cidade4
8936,Nome8935,55,Cidade11
8937,Nome8936,42,Cidade29
8938,Nome8937,58,Cidade70
8939,Nome8938,21,Cidade41
8940,Nome8939,18,Cidade59
8941,Nome8940,50,Cidade87
8942,Nome8941,53,Cidade36
8943,Nome8942,45,Cidade92
8944,Nome8943,42,Cidade1
8945,Nome8944,61,Cidade9
8946,Nome8945,36,Cidade19
8947,Nome8946,26,Cidade58
8948,Nome8947,48,Cidade21
8949,Nome8948,30,Cidade55
8950,Nome8949,37,Cidade26
8951,Nome8950,40,Cidade42
8952,Nome8951,25,Cidade15
8953,Nome8952,58,Cidade41
8954,Nome8953,62,Cidade93
8955,Nome8954,41,Cidade37
8956,Nome8955,48,Cidade65
8957,Nome8956,39,Cidade20
8958,Nome8957,22,Cidade88
8959,Nome8958,32,Cidade59
8960,Nome8959,39,Cidade9
8961,Nome8960,43,Cidade58
8962,Nome8961,43,Cidade74
8963,Nome8962,43,Cidade57
8964,Nome8963,26,Cidade46
8965,Nome8964,24,Cidade29
8966,Nome8965,59,Cidade35
8967,Nome8966,18,Cidade67
8968,Nome8967,56,Cidade7
8969,Nome8968,68,Cidade73
8970,Nome8969,59,Cidade75
8971,Nome8970,38,Cidade23
8972,Nome8971,49,Cidade56
8973,Nome8972,20,Cidade78
8974,Nome8973,28,Cidade58
8975,Nome8974,44,Cidade93
8976,Nome8975,37,Cidade22
8977,Nome8976,45,Cidade25
8978,Nome8977,46,Cidade97
8979,Nome8978,35,Cidade76
8980,Nome8979,39,Cidade99
8981,Nome8980,29,Cidade63
8982,Nome8981,36,Cidade51
8983,Nome8982,27,Cidade91
8984,Nome8983,37,Cidade45
8985,Nome8984,35,Cidade82
8986,Nome8985,46,Cidade71
8987,Nome8986,36,Cidade66
8988,Nome8987,23,Cidade40
8989,Nome8988,68,Cidade18
8990,Nome8989,45,Cidade11
8991,Nome8990,19,Cidade83
8992,Nome8991,34,Cidade12
8993,Nome8992,51,Cidade9
8994,Nome8993,50,Cidade46
8995,Nome8994,67,Cidade73
8996,Nome8995,64,Cidade66
8997,Nome8996,52,Cidade45
8998,Nome8997,20,Cidade74
8999,Nome8998,61,Cidade98
9000,Nome8999,23,Cidade93
9001,Nome9000,27,Cidade56
9002,Nome9001,22,Cidade63
9003,Nome9002,60,Cidade67
9004,Nome9003,52,Cidade37
9005,Nome9004,49,Cidade86
9006,Nome9005,40,Cidade30
9007,Nome9006,25,Cidade40
9008,Nome9007,47,Cidade98
9009,Nome9008,21,Cidade67
9010,Nome9009,37,Cidade31
9011,Nome9010,64,Cidade87
9012,Nome9011,46,Cidade97
9013,Nome9012,68,Cidade40
9014,Nome9013,55,Cidade85
9015,Nome9014,31,Cidade17
9016,Nome9015,20,Cidade17
9017,Nome9016,18,Cidade93
9018,Nome9017,49,Cidade61
9019,Nome9018,58,Cidade29
9020,Nome9019,28,Cidade98
9021,Nome9020,65,Cidade1
9022,Nome9021,50,Cidade68
9023,Nome9022,27,Cidade34
9024,Nome9023,44,Cidade8
9025,Nome9024,21,Cidade42
9026,Nome9025,57,Cidade55
9027,Nome9026,59,Cidade80
9028,Nome9027,51,Cidade58
9029,Nome9028,58,Cidade14
9030,Nome9029,61,Cidade14
9031,Nome9030,58,Cidade65
9032,Nome9031,48,Cidade53
9033,Nome9032,22,Cidade6
9034,Nome9033,34,Cidade1
9035,Nome9034,62,Cidade99
9036,Nome9035,51,Cidade6
9037,Nome9036,33,Cidade83
9038,Nome9037,27,Cidade17
9039,Nome9038,47,Cidade96
9040,Nome9039,51,Cidade16
9041,Nome9040,45,Cidade26
9042,Nome9041,58,Cidade66
9043,Nome9042,20,Cidade59
9044,Nome9043,66,Cidade75
9045,Nome9044,51,Cidade31
9046,Nome9045,64,Cidade27
9047,Nome9046,28,Cidade59
9048,Nome9047,44,Cidade59
9049,Nome9048,37,Cidade24
9050,Nome9049,54,Cidade35
9051,Nome9050,56,Cidade54
9052,Nome9051,31,Cidade28
9053,Nome9052,57,Cidade55
9054,Nome9053,37,Cidade26
9055,Nome9054,44,Cidade10
9056,Nome9055,24,Cidade35
9057,Nome9056,30,Cidade84
9058,Nome9057,48,Cidade73
9059,Nome9058,43,Cidade92
9060,Nome9059,57,Cidade56
9061,Nome9060,67,Cidade68
9062,Nome9061,45,Cidade84
9063,Nome9062,44,Cidade82
9064,Nome9063,54,Cidade91
9065,Nome9064,51,Cidade26
9066,Nome9065,52,Cidade80
9067,Nome9066,64,Cidade85
9068,Nome9067,66,Cidade93
9069,Nome9068,50,Cidade40
9070,Nome9069,41,Cidade95
9071,Nome9070,42,Cidade83
9072,Nome9071,19,Cidade55
9073,Nome9072,21,Cidade37
9074,Nome9073,28,Cidade48
9075,Nome9074,34,Cidade42
9076,Nome9075,63,Cidade27
9077,Nome9076,58,Cidade8
9078,Nome9077,23,Cidade68
9079,Nome9078,57,Cidade85
9080,Nome9079,30,Cidade27
9081,Nome9080,59,Cidade34
9082,Nome9081,45,Cidade12
9083,Nome9082,45,Cidade10
9084,Nome9083,50,Cidade45
9085,Nome9084,52,Cidade21
9086,Nome9085,35,Cidade32
9087,Nome9086,52,Cidade46
9088,Nome9087,18,Cidade52
9089,Nome9088,21,Cidade61
9090,Nome9089,40,Cidade60
9091,Nome9090,28,Cidade21
9092,Nome9091,33,Cidade95
9093,Nome9092,55,Cidade20
9094,Nome9093,35,Cidade61
9095,Nome9094,20,Cidade51
9096,Nome9095,27,Cidade20
9097,Nome9096,41,Cidade67
9098,Nome9097,66,Cidade24
9099,Nome9098,23,Cidade32
9100,Nome9099,45,Cidade77
9101,Nome9100,40,Cidade49
9102,Nome9101,59,Cidade75
9103,Nome9102,29,Cidade40
9104,Nome9103,20,Cidade58
9105,Nome9104,65,Cidade36
9106,Nome9105,30,Cidade53
9107,Nome9106,26,Cidade2
9108,Nome9107,34,Cidade44
9109,Nome9108,26,Cidade28
9110,Nome9109,52,Cidade34
9111,Nome9110,26,Cidade46
9112,Nome9111,68,Cidade33
9113,Nome9112,69,Cidade27
9114,Nome9113,24,Cidade5
9115,Nome9114,32,Cidade86
9116,Nome9115,46,Cidade83
9117,Nome9116,64,Cidade82
9118,Nome9117,63,Cidade98
9119,Nome9118,30,Cidade74
9120,Nome9119,42,Cidade2
9121,Nome9120,67,Cidade20
9122,Nome9121,60,Cidade11
9123,Nome9122,25,Cidade44
9124,Nome9123,42,Cidade86
9125,Nome9124,40,Cidade78
9126,Nome9125,60,Cidade81
9127,Nome9126,46,Cidade22
9128,Nome9127,22,Cidade15
9129,Nome9128,43,Cidade98
9130,Nome9129,50,Cidade44
9131,Nome9130,26,Cidade34
9132,Nome9131,38,Cidade32
9133,Nome9132,51,Cidade34
9134,Nome9133,43,Cidade40
9135,Nome9134,56,Cidade28
9136,Nome9135,60,Cidade82
9137,Nome9136,42,Cidade29
9138,Nome9137,20,Cidade19
9139,Nome9138,57,Cidade23
9140,Nome9139,37,Cidade90
9141,Nome9140,42,Cidade59
9142,Nome9141,53,Cidade42
9143,Nome9142,35,Cidade46
9144,Nome9143,59,Cidade22
9145,Nome9144,32,Cidade87
9146,Nome9145,20,Cidade2
9147,Nome9146,20,Cidade20
9148,Nome9147,48,Cidade47
9149,Nome9148,61,Cidade19
9150,Nome9149,48,Cidade46
9151,Nome9150,61,Cidade60
9152,Nome9151,62,Cidade5
9153,Nome9152,39,Cidade94
9154,Nome9153,38,Cidade5
9155,Nome9154,57,Cidade61
9156,Nome9155,25,Cidade2
9157,Nome9156,53,Cidade87
9158,Nome9157,49,Cidade43
9159,Nome9158,46,Cidade12
9160,Nome9159,31,Cidade38
9161,Nome9160,39,Cidade89
9162,Nome9161,28,Cidade79
9163,Nome9162,64,Cidade6
9164,Nome9163,34,Cidade1
9165,Nome9164,29,Cidade19
9166,Nome9165,18,Cidade19
9167,Nome9166,49,Cidade86
9168,Nome9167,19,Cidade43
9169,Nome9168,30,Cidade46
9170,Nome9169,27,Cidade79
9171,Nome9170,65,Cidade74
9172,Nome9171,64,Cidade96
9173,Nome9172,49,Cidade38
9174,Nome9173,19,Cidade26
9175,Nome9174,27,Cidade69
9176,Nome9175,52,Cidade9
9177,Nome9176,52,Cidade64
9178,Nome9177,27,Cidade2
9179,Nome9178,66,Cidade90
9180,Nome9179,20,Cidade48
9181,Nome9180,33,Cidade52
9182,Nome9181,47,Cidade19
9183,Nome9182,19,Cidade39
9184,Nome9183,52,Cidade74
9185,Nome9184,23,Cidade19
9186,Nome9185,47,Cidade7
9187,Nome9186,40,Cidade23
9188,Nome9187,55,Cidade6
9189,Nome9188,29,Cidade81
9190,Nome9189,53,Cidade15
9191,Nome9190,36,Cidade47
9192,Nome9191,20,Cidade32
9193,Nome9192,46,Cidade92
9194,Nome9193,22,Cidade92
9195,Nome9194,55,Cidade54
9196,Nome9195,42,Cidade56
9197,Nome9196,34,Cidade3
9198,Nome9197,50,Cidade20
9199,Nome9198,62,Cidade4
9200,Nome9199,48,Cidade17
9201,Nome9200,63,Cidade83
9202,Nome9201,29,Cidade15
9203,Nome9202,67,Cidade42
9204,Nome9203,61,Cidade30
9205,Nome9204,20,Cidade98
9206,Nome9205,25,Cidade99
9207,Nome9206,47,Cidade67
9208,Nome9207,64,Cidade45
9209,Nome9208,42,Cidade15
9210,Nome9209,32,Cidade88
9211,Nome9210,36,Cidade1
9212,Nome9211,24,Cidade48
9213,Nome9212,45,Cidade37
9214,Nome9213,46,Cidade74
9215,Nome9214,44,Cidade4
9216,Nome9215,33,Cidade73
9217,Nome9216,62,Cidade38
9218,Nome9217,40,Cidade10
9219,Nome9218,34,Cidade34
9220,Nome9219,44,Cidade31
9221,Nome9220,54,Cidade41
9222,Nome9221,28,Cidade94
9223,Nome9222,31,Cidade20
9224,Nome9223,61,Cidade9
9225,Nome9224,35,Cidade54
9226,Nome9225,63,Cidade21
9227,Nome9226,58,Cidade24
9228,Nome9227,37,Cidade71
9229,Nome9228,38,Cidade38
9230,Nome9229,43,Cidade58
9231,Nome9230,69,Cidade44
9232,Nome9231,58,Cidade46
9233,Nome9232,69,Cidade26
9234,Nome9233,55,Cidade99
9235,Nome9234,30,Cidade15
9236,Nome9235,36,Cidade8
9237,Nome9236,61,Cidade17
9238,Nome9237,37,Cidade59
9239,Nome9238,28,Cidade98
9240,Nome9239,39,Cidade48
9241,Nome9240,57,Cidade53
9242,Nome9241,68,Cidade70
9243,Nome9242,45,Cidade70
9244,Nome9243,65,Cidade24
9245,Nome9244,36,Cidade94
9246,Nome9245,39,Cidade57
9247,Nome9246,40,Cidade56
9248,Nome9247,33,Cidade47
9249,Nome9248,38,Cidade44
9250,Nome9249,29,Cidade85
9251,Nome9250,22,Cidade86
9252,Nome9251,30,Cidade52
9253,Nome9252,21,Cidade41
9254,Nome9253,28,Cidade20
9255,Nome9254,31,Cidade90
9256,Nome9255,66,Cidade1
9257,Nome9256,58,Cidade29
9258,Nome9257,44,Cidade19
9259,Nome9258,23,Cidade65
9260,Nome9259,60,Cidade55
9261,Nome9260,48,Cidade73
9262,Nome9261,31,Cidade68
9263,Nome9262,28,Cidade70
9264,Nome9263,47,Cidade40
9265,Nome9264,38,Cidade1
9266,Nome9265,64,Cidade55
9267,Nome9266,24,Cidade10
9268,Nome9267,18,Cidade39
9269,Nome9268,29,Cidade72
9270,Nome9269,63,Cidade74
9271,Nome9270,37,Cidade71
9272,Nome9271,30,Cidade14
9273,Nome9272,28,Cidade39
9274,Nome9273,19,Cidade39
9275,Nome9274,29,Cidade1
9276,Nome9275,50,Cidade33
9277,Nome9276,67,Cidade19
9278,Nome9277,22,Cidade75
9279,Nome9278,50,Cidade57
9280,Nome9279,51,Cidade41
9281,Nome9280,53,Cidade71
9282,Nome9281,47,Cidade2
9283,Nome9282,34,Cidade72
9284,Nome9283,24,Cidade34
9285,Nome9284,27,Cidade50
9286,Nome9285,21,Cidade53
9287,Nome9286,44,Cidade41
9288,Nome9287,33,Cidade40
9289,Nome9288,60,Cidade84
9290,Nome9289,19,Cidade71
9291,Nome9290,45,Cidade90
9292,Nome9291,61,Cidade46
9293,Nome9292,58,Cidade39
9294,Nome9293,33,Cidade10
9295,Nome9294,29,Cidade26
9296,Nome9295,66,Cidade94
9297,Nome9296,56,Cidade67
9298,Nome9297,59,Cidade81
9299,Nome9298,46,Cidade94
9300,Nome9299,53,Cidade74
9301,Nome9300,64,Cidade37
9302,Nome9301,35,Cidade76
9303,Nome9302,32,Cidade45
9304,Nome9303,59,Cidade97
9305,Nome9304,47,Cidade11
9306,Nome9305,31,Cidade67
9307,Nome9306,39,Cidade53
9308,Nome9307,18,Cidade47
9309,Nome9308,53,Cidade43
9310,Nome9309,22,Cidade21
9311,Nome9310,51,Cidade44
9312,Nome9311,68,Cidade81
9313,Nome9312,24,Cidade78
9314,Nome9313,62,Cidade35
9315,Nome9314,65,Cidade39
9316,Nome9315,58,Cidade65
9317,Nome9316,49,Cidade12
9318,Nome9317,59,Cidade62
9319,Nome9318,58,Cidade52
9320,Nome9319,48,Cidade80
9321,Nome9320,62,Cidade51
9322,Nome9321,42,Cidade11
9323,Nome9322,24,Cidade45
9324,Nome9323,49,Cidade81
9325,Nome9324,37,Cidade20
9326,Nome9325,27,Cidade10
9327,Nome9326,63,Cidade6
9328,Nome9327,28,Cidade87
9329,Nome9328,28,Cidade48
9330,Nome9329,31,Cidade98
9331,Nome9330,63,Cidade24
9332,Nome9331,30,Cidade49
9333,Nome9332,54,Cidade53
9334,Nome9333,30,Cidade77
9335,Nome9334,20,Cidade36
9336,Nome9335,23,Cidade48
9337,Nome9336,50,Cidade50
9338,Nome9337,67,Cidade40
9339,Nome9338,35,Cidade49
9340,Nome9339,58,Cidade46
9341,Nome9340,50,Cidade4
9342,Nome9341,33,Cidade80
9343,Nome9342,34,Cidade62
9344,Nome9343,32,Cidade93
9345,Nome9344,56,Cidade31
9346,Nome9345,61,Cidade59
9347,Nome9346,67,Cidade85
9348,Nome9347,57,Cidade7
9349,Nome9348,61,Cidade26
9350,Nome9349,38,Cidade22
9351,Nome9350,19,Cidade34
9352,Nome9351,38,Cidade61
9353,Nome9352,41,Cidade24
9354,Nome9353,63,Cidade78
9355,Nome9354,36,Cidade92
9356,Nome9355,45,Cidade94
9357,Nome9356,55,Cidade37
9358,Nome9357,65,Cidade30
9359,Nome9358,67,Cidade12
9360,Nome9359,26,Cidade96
9361,Nome9360,62,Cidade37
9362,Nome9361,36,Cidade9
9363,Nome9362,18,Cidade87
9364,Nome9363,24,Cidade60
9365,Nome9364,31,Cidade73
9366,Nome9365,26,Cidade81
9367,Nome9366,59,Cidade36
9368,Nome9367,54,Cidade19
9369,Nome9368,50,Cidade26
9370,Nome9369,57,Cidade40
9371,Nome9370,68,Cidade6
9372,Nome9371,40,Cidade61
9373,Nome9372,31,Cidade76
9374,Nome9373,37,Cidade47
9375,Nome9374,30,Cidade41
9376,Nome9375,47,Cidade98
9377,Nome9376,54,Cidade52
9378,Nome9377,66,Cidade94
9379,Nome9378,51,Cidade54
9380,Nome9379,54,Cidade95
9381,Nome9380,43,Cidade6
9382,Nome9381,37,Cidade93
9383,Nome9382,59,Cidade28
9384,Nome9383,25,Cidade77
9385,Nome9384,44,Cidade57
9386,Nome9385,37,Cidade64
9387,Nome9386,69,Cidade93
9388,Nome9387,45,Cidade28
9389,Nome9388,36,Cidade91
9390,Nome9389,34,Cidade85
9391,Nome9390,59,Cidade71
9392,Nome9391,25,Cidade12
9393,Nome9392,34,Cidade4
9394,Nome9393,20,Cidade96
9395,Nome9394,66,Cidade74
9396,Nome9395,34,Cidade53
9397,Nome9396,50,Cidade24
9398,Nome9397,46,Cidade91
9399,Nome9398,32,Cidade35
9400,Nome9399,61,Cidade81
9401,Nome9400,30,Cidade36
9402,Nome9401,22,Cidade99
9403,Nome9402,68,Cidade88
9404,Nome9403,57,Cidade77
9405,Nome9404,38,Cidade96
9406,Nome9405,28,Cidade26
9407,Nome9406,31,Cidade62
9408,Nome9407,41,Cidade43
9409,Nome9408,52,Cidade51
9410,Nome9409,56,Cidade9
9411,Nome9410,55,Cidade1
9412,Nome9411,43,Cidade12
9413,Nome9412,64,Cidade6
9414,Nome9413,20,Cidade48
9415,Nome9414,48,Cidade51
9416,Nome9415,49,Cidade63
9417,Nome9416,68,Cidade28
9418,Nome9417,56,Cidade10
9419,Nome9418,65,Cidade62
9420,Nome9419,43,Cidade38
9421,Nome9420,32,Cidade29
9422,Nome9421,36,Cidade21
9423,Nome9422,61,Cidade78
9424,Nome9423,57,Cidade87
9425,Nome9424,44,Cidade42
9426,Nome9425,38,Cidade13
9427,Nome9426,39,Cidade71
9428,Nome9427,27,Cidade31
9429,Nome9428,55,Cidade92
9430,Nome9429,27,Cidade23
9431,Nome9430,19,Cidade30
9432,Nome9431,35,Cidade79
9433,Nome9432,59,Cidade18
9434,Nome9433,55,Cidade56
9435,Nome9434,33,Cidade37
9436,Nome9435,63,Cidade99
9437,Nome9436,49,Cidade58
9438,Nome9437,52,Cidade29
9439,Nome9438,22,Cidade19
9440,Nome9439,46,Cidade85
9441,Nome9440,18,Cidade23
9442,Nome9441,41,Cidade9
9443,Nome9442,51,Cidade44
9444,Nome9443,53,Cidade79
9445,Nome9444,54,Cidade91
9446,Nome9445,28,Cidade14
9447,Nome9446,28,Cidade25
9448,Nome9447,43,Cidade46
9449,Nome9448,24,Cidade8
9450,Nome9449,64,Cidade10
9451,Nome9450,48,Cidade46
9452,Nome9451,40,Cidade51
9453,Nome9452,52,Cidade52
9454,Nome9453,68,Cidade10
9455,Nome9454,28,Cidade83
9456,Nome9455,56,Cidade35
9457,Nome9456,55,Cidade70
9458,Nome9457,21,Cidade81
9459,Nome9458,46,Cidade39
9460,Nome9459,42,Cidade60
9461,Nome9460,22,Cidade16
9462,Nome9461,66,Cidade36
9463,Nome9462,20,Cidade79
9464,Nome9463,21,Cidade87
9465,Nome9464,43,Cidade82
9466,Nome9465,40,Cidade45
9467,Nome9466,18,Cidade14
9468,Nome9467,25,Cidade11
9469,Nome9468,48,Cidade63
9470,Nome9469,56,Cidade29
9471,Nome9470,54,Cidade58
9472,Nome9471,23,Cidade76
9473,Nome9472,35,Cidade28
9474,Nome9473,64,Cidade73
9475,Nome9474,60,Cidade72
9476,Nome9475,36,Cidade79
9477,Nome9476,50,Cidade30
9478,Nome9477,20,Cidade61
9479,Nome9478,50,Cidade88
9480,Nome9479,35,Cidade44
9481,Nome9480,24,Cidade56
9482,Nome9481,18,Cidade34
9483,Nome9482,64,Cidade48
9484,Nome9483,61,Cidade31
9485,Nome9484,41,Cidade34
9486,Nome9485,54,Cidade73
9487,Nome9486,28,Cidade67
9488,Nome9487,60,Cidade86
9489,Nome9488,57,Cidade44
9490,Nome9489,29,Cidade6
9491,Nome9490,33,Cidade16
9492,Nome9491,20,Cidade50
9493,Nome9492,45,Cidade83
9494,Nome9493,32,Cidade53
9495,Nome9494,63,Cidade39
9496,Nome9495,68,Cidade60
9497,Nome9496,20,Cidade17
9498,Nome9497,55,Cidade63
9499,Nome9498,59,Cidade8
9500,Nome9499,36,Cidade88
9501,Nome9500,56,Cidade77
9502,Nome9501,61,Cidade41
9503,Nome9502,62,Cidade94
9504,Nome9503,67,Cidade18
9505,Nome9504,37,Cidade65
9506,Nome9505,54,Cidade54
9507,Nome9506,29,Cidade17
9508,Nome9507,21,Cidade98
9509,Nome9508,66,Cidade15
9510,Nome9509,54,Cidade2
9511,Nome9510,19,Cidade10
9512,Nome9511,53,Cidade44
9513,Nome9512,52,Cidade81
9514,Nome9513,28,Cidade40
9515,Nome9514,39,Cidade50
9516,Nome9515,48,Cidade38
9517,Nome9516,49,Cidade43
9518,Nome9517,50,Cidade76
9519,Nome9518,52,Cidade12
9520,Nome9519,38,Cidade96
9521,Nome9520,65,Cidade4
9522,Nome9521,19,Cidade44
9523,Nome9522,53,Cidade32
9524,Nome9523,63,Cidade95
9525,Nome9524,21,Cidade15
9526,Nome9525,66,Cidade14
9527,Nome9526,56,Cidade27
9528,Nome9527,29,Cidade6
9529,Nome9528,54,Cidade72
9530,Nome9529,49,Cidade3
9531,Nome9530,27,Cidade74
9532,Nome9531,40,Cidade40
9533,Nome9532,44,Cidade56
9534,Nome9533,59,Cidade27
9535,Nome9534,69,Cidade21
9536,Nome9535,33,Cidade60
9537,Nome9536,19,Cidade51
9538,Nome9537,57,Cidade57
9539,Nome9538,19,Cidade81
9540,Nome9539,23,Cidade89
9541,Nome9540,40,Cidade67
9542,Nome9541,48,Cidade70
9543,Nome9542,51,Cidade24
9544,Nome9543,52,Cidade22
9545,Nome9544,58,Cidade14
9546,Nome9545,49,Cidade26
9547,Nome9546,19,Cidade17
9548,Nome9547,66,Cidade26
9549,Nome9548,54,Cidade85
9550,Nome9549,27,Cidade39
9551,Nome9550,24,Cidade1
9552,Nome9551,23,Cidade63
9553,Nome9552,26,Cidade74
9554,Nome9553,30,Cidade38
9555,Nome9554,65,Cidade57
9556,Nome9555,46,Cidade10
9557,Nome9556,40,Cidade44
9558,Nome9557,20,Cidade81
9559,Nome9558,41,Cidade54
9560,Nome9559,54,Cidade80
9561,Nome9560,53,Cidade43
9562,Nome9561,64,Cidade55
9563,Nome9562,25,Cidade55
9564,Nome9563,18,Cidade85
9565,Nome9564,31,Cidade19
9566,Nome9565,35,Cidade63
9567,Nome9566,67,Cidade57
9568,Nome9567,36,Cidade2
9569,Nome9568,49,Cidade27
9570,Nome9569,23,Cidade75
9571,Nome9570,59,Cidade65
9572,Nome9571,35,Cidade79
9573,Nome9572,55,Cidade48
9574,Nome9573,59,Cidade34
9575,Nome9574,20,Cidade82
9576,Nome9575,30,Cidade48
9577,Nome9576,55,Cidade30
9578,Nome9577,48,Cidade63
9579,Nome9578,19,Cidade79
9580,Nome9579,67,Cidade97
9581,Nome9580,50,Cidade36
9582,Nome9581,59,Cidade1
9583,Nome9582,43,Cidade31
9584,Nome9583,32,Cidade24
9585,Nome9584,44,Cidade81
9586,Nome9585,21,Cidade42
9587,Nome9586,68,Cidade4
9588,Nome9587,50,Cidade14
9589,Nome9588,66,Cidade80
9590,Nome9589,18,Cidade35
9591,Nome9590,22,Cidade74
9592,Nome9591,22,Cidade70
9593,Nome9592,61,Cidade94
9594,Nome9593,50,Cidade23
9595,Nome9594,42,Cidade32
9596,Nome9595,67,Cidade51
9597,Nome9596,56,Cidade71
9598,Nome9597,48,Cidade54
9599,Nome9598,39,Cidade92
9600,Nome9599,35,Cidade64
9601,Nome9600,60,Cidade6
9602,Nome9601,25,Cidade98
9603,Nome9602,18,Cidade73
9604,Nome9603,63,Cidade33
9605,Nome9604,63,Cidade90
9606,Nome9605,62,Cidade54
9607,Nome9606,25,Cidade38
9608,Nome9607,46,Cidade2
9609,Nome9608,42,Cidade59
9610,Nome9609,57,Cidade59
9611,Nome9610,69,Cidade27
9612,Nome9611,31,Cidade41
9613,Nome9612,43,Cidade41
9614,Nome9613,46,Cidade43
9615,Nome9614,32,Cidade19
9616,Nome9615,63,Cidade68
9617,Nome9616,22,Cidade51
9618,Nome9617,61,Cidade41
9619,Nome9618,31,Cidade23
9620,Nome9619,33,Cidade91
9621,Nome9620,45,Cidade56
9622,Nome9621,19,Cidade76
9623,Nome9622,20,Cidade22
9624,Nome9623,44,Cidade66
9625,Nome9624,21,Cidade85
9626,Nome9625,46,Cidade60
9627,Nome9626,58,Cidade12
9628,Nome9627,41,Cidade42
9629,Nome9628,39,Cidade43
9630,Nome9629,50,Cidade24
9631,Nome9630,60,Cidade96
9632,Nome9631,27,Cidade62
9633,Nome9632,63,Cidade33
9634,Nome9633,49,Cidade64
9635,Nome9634,44,Cidade44
9636,Nome9635,64,Cidade52
9637,Nome9636,36,Cidade83
9638,Nome9637,58,Cidade39
9639,Nome9638,69,Cidade49
9640,Nome9639,42,Cidade32
9641,Nome9640,25,Cidade98
9642,Nome9641,67,Cidade23
9643,Nome9642,21,Cidade29
9644,Nome9643,52,Cidade92
9645,Nome9644,46,Cidade36
9646,Nome9645,30,Cidade21
9647,Nome9646,35,Cidade66
9648,Nome9647,63,Cidade9
9649,Nome9648,61,Cidade58
9650,Nome9649,34,Cidade43
9651,Nome9650,57,Cidade42
9652,Nome9651,64,Cidade31
9653,Nome9652,33,Cidade5
9654,Nome9653,56,Cidade62
9655,Nome9654,53,Cidade71
9656,Nome9655,51,Cidade99
9657,Nome9656,23,Cidade77
9658,Nome9657,33,Cidade68
9659,Nome9658,33,Cidade54
9660,Nome9659,21,Cidade30
9661,Nome9660,38,Cidade10
9662,Nome9661,62,Cidade45
9663,Nome9662,61,Cidade41
9664,Nome9663,28,Cidade94
9665,Nome9664,61,Cidade33
9666,Nome9665,57,Cidade81
9667,Nome9666,32,Cidade46
9668,Nome9667,64,Cidade26
9669,Nome9668,19,Cidade50
9670,Nome9669,30,Cidade55
9671,Nome9670,48,Cidade58
9672,Nome9671,59,Cidade54
9673,Nome9672,50,Cidade31
9674,Nome9673,27,Cidade83
9675,Nome9674,20,Cidade25
9676,Nome9675,47,Cidade51
9677,Nome9676,47,Cidade79
9678,Nome9677,37,Cidade49
9679,Nome9678,41,Cidade95
9680,Nome9679,66,Cidade94
9681,Nome9680,65,Cidade50
9682,Nome9681,62,Cidade5
9683,Nome9682,24,Cidade59
9684,Nome9683,28,Cidade28
9685,Nome9684,40,Cidade44
9686,Nome9685,49,Cidade92
9687,Nome9686,43,Cidade54
9688,Nome9687,28,Cidade77
9689,Nome9688,63,Cidade73
9690,Nome9689,40,Cidade15
9691,Nome9690,58,Cidade67
9692,Nome9691,56,Cidade32
9693,Nome9692,55,Cidade97
9694,Nome9693,55,Cidade18
9695,Nome9694,59,Cidade71
9696,Nome9695,26,Cidade57
9697,Nome9696,33,Cidade84
9698,Nome9697,31,Cidade67
9699,Nome9698,67,Cidade25
9700,Nome9699,56,Cidade21
9701,Nome9700,20,Cidade14
9702,Nome9701,20,Cidade83
9703,Nome9702,32,Cidade94
9704,Nome9703,52,Cidade93
9705,Nome9704,28,Cidade84
9706,Nome9705,63,Cidade92
9707,Nome9706,50,Cidade43
9708,Nome9707,68,Cidade37
9709,Nome9708,18,Cidade8
9710,Nome9709,40,Cidade75
9711,Nome9710,64,Cidade62
9712,Nome9711,38,Cidade71
9713,Nome9712,24,Cidade53
9714,Nome9713,66,Cidade32
9715,Nome9714,55,Cidade63
9716,Nome9715,46,Cidade71
9717,Nome9716,20,Cidade61
9718,Nome9717,43,Cidade56
9719,Nome9718,43,Cidade10
9720,Nome9719,20,Cidade55
9721,Nome9720,38,Cidade23
9722,Nome9721,39,Cidade96
9723,Nome9722,55,Cidade75
9724,Nome9723,56,Cidade85
9725,Nome9724,56,Cidade14
9726,Nome9725,32,Cidade8
9727,Nome9726,69,Cidade40
9728,Nome9727,24,Cidade62
9729,Nome9728,53,Cidade7
9730,Nome9729,20,Cidade12
9731,Nome9730,55,Cidade77
9732,Nome9731,59,Cidade31
9733,Nome9732,59,Cidade7
9734,Nome9733,64,Cidade80
9735,Nome9734,43,Cidade13
9736,Nome9735,42,Cidade91
9737,Nome9736,54,Cidade49
9738,Nome9737,25,Cidade35
9739,Nome9738,60,Cidade16
9740,Nome9739,60,Cidade9
9741,Nome9740,44,Cidade64
9742,Nome9741,19,Cidade46
9743,Nome9742,62,Cidade31
9744,Nome9743,27,Cidade93
9745,Nome9744,23,Cidade71
9746,Nome9745,25,Cidade24
9747,Nome9746,68,Cidade50
9748,Nome9747,57,Cidade9
9749,Nome9748,34,Cidade8
