ID|Nome|Idade|Cidade
7150|Nome7149|24|Cidade51
7151|Nome7150|28|Cidade9
7152|Nome7151|19|Cidade98
7153|Nome7152|35|Cidade33
7154|Nome7153|26|Cidade96
7155|Nome7154|29|Cidade67
7156|Nome7155|48|Cidade67
7157|Nome7156|60|Cidade31
7158|Nome7157|63|Cidade37
7159|Nome7158|41|Cidade33
7160|Nome7159|41|Cidade99
7161|Nome7160|41|Cidade42
7162|Nome7161|60|Cidade31
7163|Nome7162|24|Cidade79
7164|Nome7163|34|Cidade96
7165|Nome7164|34|Cidade54
7166|Nome7165|42|Cidade6
7167|Nome7166|23|Cidade16
7168|Nome7167|36|Cidade28
7169|Nome7168|33|Cidade31
7170|Nome7169|40|Cidade42
7171|Nome7170|18|Cidade34
7172|Nome7171|55|Cidade97
7173|Nome7172|51|Cidade76
7174|Nome7173|49|Cidade87
7175|Nome7174|26|Cidade54
7176|Nome7175|57|Cidade6
7177|Nome7176|52|Cidade70
7178|Nome7177|31|Cidade84
7179|Nome7178|20|Cidade39
7180|Nome7179|69|Cidade88
7181|Nome7180|62|Cidade61
7182|Nome7181|50|Cidade5
7183|Nome7182|32|Cidade79
7184|Nome7183|59|Cidade84
7185|Nome7184|21|Cidade15
7186|Nome7185|57|Cidade57
7187|Nome7186|60|Cidade65
7188|Nome7187|53|Cidade26
7189|Nome7188|58|Cidade98
7190|Nome7189|38|Cidade80
7191|Nome7190|68|Cidade64
7192|Nome7191|18|Cidade79
7193|Nome7192|24|Cidade43
7194|Nome7193|31|Cidade19
7195|Nome7194|59|Cidade50
7196|Nome7195|22|Cidade78
7197|Nome7196|38|Cidade91
7198|Nome7197|61|Cidade83
7199|Nome7198|60|Cidade10
7200|Nome7199|25|Cidade73
7201|Nome7200|56|Cidade98
7202|Nome7201|26|Cidade50
7203|Nome7202|32|Cidade66
7204|Nome7203|43|Cidade1
7205|Nome7204|25|Cidade91
7206|Nome7205|54|Cidade87
7207|Nome7206|24|Cidade32
7208|Nome7207|57|Cidade38
7209|Nome7208|67|Cidade90
7210|Nome7209|66|Cidade45
7211|Nome7210|29|Cidade31
7212|Nome7211|45|Cidade76
7213|Nome7212|25|Cidade41
7214|Nome7213|65|Cidade39
7215|Nome7214|60|Cidade45
7216|Nome7215|23|Cidade22
7217|Nome7216|44|Cidade92
7218|Nome7217|22|Cidade18
7219|Nome7218|54|Cidade54
7220|Nome7219|49|Cidade51
7221|Nome7220|31|Cidade20
7222|Nome7221|52|Cidade55
7223|Nome7222|19|Cidade50
7224|Nome7223|29|Cidade14
7225|Nome7224|38|Cidade43
7226|Nome7225|37|Cidade85
7227|Nome7226|29|Cidade36
7228|Nome7227|45|Cidade4
7229|Nome7228|36|Cidade85
7230|Nome7229|64|Cidade91
7231|Nome7230|28|Cidade19
7232|Nome7231|47|Cidade69
7233|Nome7232|56|Cidade27
7234|Nome7233|28|Cidade90
7235|Nome7234|27|Cidade58
7236|Nome7235|68|Cidade3
7237|Nome7236|29|Cidade79
7238|Nome7237|40|Cidade57
7239|Nome7238|21|Cidade56
7240|Nome7239|25|Cidade95
7241|Nome7240|18|Cidade73
7242|Nome7241|64|Cidade84
7243|Nome7242|29|Cidade46
7244|Nome7243|46|Cidade28
7245|Nome7244|28|Cidade46
7246|Nome7245|46|Cidade27
7247|Nome7246|62|Cidade99
7248|Nome7247|55|Cidade90
7249|Nome7248|57|Cidade41
7250|Nome7249|57|Cidade86
7251|Nome7250|38|Cidade3
7252|Nome7251|54|Cidade32
7253|Nome7252|26|Cidade93
7254|Nome7253|57|Cidade34
7255|Nome7254|27|Cidade31
7256|Nome7255|62|Cidade12
7257|Nome7256|46|Cidade35
7258|Nome7257|67|Cidade53
7259|Nome7258|54|Cidade97
7260|Nome7259|18|Cidade60
7261|Nome7260|28|Cidade62
7262|Nome7261|57|Cidade38
7263|Nome7262|24|Cidade68
7264|Nome7263|68|Cidade79
7265|Nome7264|22|Cidade24
7266|Nome7265|18|Cidade49
7267|Nome7266|44|Cidade84
7268|Nome7267|40|Cidade87
7269|Nome7268|55|Cidade77
7270|Nome7269|63|Cidade72
7271|Nome7270|28|Cidade2
7272|Nome7271|54|Cidade20
7273|Nome7272|20|Cidade11
7274|Nome7273|60|Cidade82
7275|Nome7274|36|Cidade56
7276|Nome7275|39|Cidade38
7277|Nome7276|19|Cidade46
7278|Nome7277|63|Cidade24
7279|Nome7278|45|Cidade83
7280|Nome7279|32|Cidade44
7281|Nome7280|68|Cidade40
7282|Nome7281|63|Cidade60
7283|Nome7282|48|Cidade82
7284|Nome7283|26|Cidade78
7285|Nome7284|57|Cidade3
7286|Nome7285|66|Cidade39
7287|Nome7286|51|Cidade33
7288|Nome7287|67|Cidade89
7289|Nome7288|62|Cidade38
7290|Nome7289|52|Cidade86
7291|Nome7290|39|Cidade71
7292|Nome7291|30|Cidade6
7293|Nome7292|28|Cidade16
7294|Nome7293|57|Cidade98
7295|Nome7294|65|Cidade47
7296|Nome7295|37|Cidade57
7297|Nome7296|18|Cidade90
7298|Nome7297|43|Cidade13
7299|Nome7298|58|Cidade61
7300|Nome7299|68|Cidade6
7301|Nome7300|67|Cidade43
7302|Nome7301|67|Cidade46
7303|Nome7302|21|Cidade22
7304|Nome7303|54|Cidade17
7305|Nome7304|67|Cidade33
7306|Nome7305|27|Cidade37
7307|Nome7306|28|Cidade24
7308|Nome7307|53|Cidade17
7309|Nome7308|58|Cidade66
7310|Nome7309|38|Cidade4
7311|Nome7310|33|Cidade4
7312|Nome7311|62|Cidade27
7313|Nome7312|30|Cidade73
7314|Nome7313|43|Cidade48
7315|Nome7314|29|Cidade62
7316|Nome7315|37|Cidade11
7317|Nome7316|36|Cidade78
7318|Nome7317|35|Cidade80
7319|Nome7318|47|Cidade77
7320|Nome7319|39|Cidade45
7321|Nome7320|68|Cidade29
7322|Nome7321|52|Cidade37
7323|Nome7322|36|Cidade21
7324|Nome7323|31|Cidade34
7325|Nome7324|56|Cidade78
7326|Nome7325|62|Cidade2
7327|Nome7326|32|Cidade67
7328|Nome7327|44|Cidade85
7329|Nome7328|58|Cidade44
7330|Nome7329|32|Cidade7
7331|Nome7330|69|Cidade12
7332|Nome7331|44|Cidade37
7333|Nome7332|54|Cidade25
7334|Nome7333|31|Cidade12
7335|Nome7334|18|Cidade22
7336|Nome7335|69|Cidade64
7337|Nome7336|26|Cidade40
7338|Nome7337|61|Cidade59
7339|Nome7338|27|Cidade1
7340|Nome7339|22|Cidade62
7341|Nome7340|34|Cidade93
7342|Nome7341|50|Cidade60
7343|Nome7342|39|Cidade86
7344|Nome7343|67|Cidade92
7345|Nome7344|59|Cidade18
7346|Nome7345|39|Cidade66
7347|Nome7346|24|Cidade78
7348|Nome7347|68|Cidade35
7349|Nome7348|58|Cidade28
7350|Nome7349|29|Cidade1
7351|Nome7350|56|Cidade82
7352|Nome7351|37|Cidade97
7353|Nome7352|20|Cidade71
7354|Nome7353|39|Cidade47
7355|Nome7354|60|Cidade11
7356|Nome7355|27|Cidade39
7357|Nome7356|46|Cidade93
7358|Nome7357|31|Cidade65
7359|Nome7358|32|Cidade27
7360|Nome7359|51|Cidade11
7361|Nome7360|67|Cidade50
7362|Nome7361|53|Cidade17
7363|Nome7362|25|Cidade46
7364|Nome7363|30|Cidade9
7365|Nome7364|38|Cidade50
7366|Nome7365|51|Cidade20
7367|Nome7366|59|Cidade78
7368|Nome7367|64|Cidade84
7369|Nome7368|35|Cidade36
7370|Nome7369|48|Cidade6
7371|Nome7370|46|Cidade64
7372|Nome7371|66|Cidade25
7373|Nome7372|34|Cidade44
7374|Nome7373|67|Cidade26
7375|Nome7374|64|Cidade83
7376|Nome7375|39|Cidade48
7377|Nome7376|32|Cidade42
7378|Nome7377|60|Cidade58
7379|Nome7378|33|Cidade69
7380|Nome7379|59|Cidade31
7381|Nome7380|26|Cidade71
7382|Nome7381|29|Cidade82
7383|Nome7382|37|Cidade97
7384|Nome7383|24|Cidade51
7385|Nome7384|65|Cidade48
7386|Nome7385|19|Cidade2
7387|Nome7386|27|Cidade22
7388|Nome7387|28|Cidade55
7389|Nome7388|47|Cidade52
7390|Nome7389|40|Cidade39
7391|Nome7390|22|Cidade50
7392|Nome7391|33|Cidade57
7393|Nome7392|66|Cidade38
7394|Nome7393|26|Cidade40
7395|Nome7394|50|Cidade28
7396|Nome7395|41|Cidade96
7397|Nome7396|65|Cidade53
7398|Nome7397|48|Cidade48
7399|Nome7398|47|Cidade33
7400|Nome7399|32|Cidade98
7401|Nome7400|38|Cidade10
7402|Nome7401|27|Cidade50
7403|Nome7402|47|Cidade1
7404|Nome7403|69|Cidade3
7405|Nome7404|52|Cidade75
7406|Nome7405|53|Cidade91
7407|Nome7406|40|Cidade46
7408|Nome7407|46|Cidade24
7409|Nome7408|49|Cidade51
7410|Nome7409|53|Cidade36
7411|Nome7410|39|Cidade42
7412|Nome7411|56|Cidade42
7413|Nome7412|30|Cidade4
7414|Nome7413|60|Cidade80
7415|Nome7414|39|Cidade97
7416|Nome7415|37|Cidade91
7417|Nome7416|51|Cidade24
7418|Nome7417|49|Cidade60
7419|Nome7418|53|Cidade41
7420|Nome7419|35|Cidade70
7421|Nome7420|57|Cidade63
7422|Nome7421|67|Cidade43
7423|Nome7422|39|Cidade61
7424|Nome7423|50|Cidade66
7425|Nome7424|46|Cidade54
7426|Nome7425|18|Cidade76
7427|Nome7426|22|Cidade54
7428|Nome7427|34|Cidade13
7429|Nome7428|27|Cidade93
7430|Nome7429|58|Cidade46
7431|Nome7430|69|Cidade65
7432|Nome7431|33|Cidade35
7433|Nome7432|19|Cidade32
7434|Nome7433|61|Cidade59
7435|Nome7434|39|Cidade37
7436|Nome7435|48|Cidade82
7437|Nome7436|34|Cidade33
7438|Nome7437|50|Cidade47
7439|Nome7438|55|Cidade91
7440|Nome7439|34|Cidade28
7441|Nome7440|24|Cidade11
7442|Nome7441|36|Cidade64
7443|Nome7442|69|Cidade41
7444|Nome7443|64|Cidade84
7445|Nome7444|60|Cidade18
7446|Nome7445|32|Cidade32
7447|Nome7446|32|Cidade47
7448|Nome7447|31|Cidade7
7449|Nome7448|60|Cidade57
7450|Nome7449|20|Cidade76
7451|Nome7450|25|Cidade55
7452|Nome7451|68|Cidade53
7453|Nome7452|37|Cidade72
7454|Nome7453|66|Cidade52
7455|Nome7454|62|Cidade20
7456|Nome7455|33|Cidade49
7457|Nome7456|43|Cidade63
7458|Nome7457|57|Cidade48
7459|Nome7458|38|Cidade8
7460|Nome7459|67|Cidade21
7461|Nome7460|46|Cidade59
7462|Nome7461|55|Cidade55
7463|Nome7462|19|Cidade38
7464|Nome7463|25|Cidade70
7465|Nome7464|53|Cidade77
7466|Nome7465|62|Cidade50
7467|Nome7466|36|Cidade50
7468|Nome7467|18|Cidade44
7469|Nome7468|31|Cidade35
7470|Nome7469|47|Cidade12
7471|Nome7470|34|Cidade35
7472|Nome7471|62|Cidade61
7473|Nome7472|53|Cidade82
7474|Nome7473|28|Cidade6
7475|Nome7474|57|Cidade29
7476|Nome7475|28|Cidade14
7477|Nome7476|62|Cidade41
7478|Nome7477|31|Cidade72
7479|Nome7478|36|Cidade94
7480|Nome7479|41|Cidade86
7481|Nome7480|30|Cidade18
7482|Nome7481|46|Cidade46
7483|Nome7482|51|Cidade46
7484|Nome7483|24|Cidade11
7485|Nome7484|50|Cidade81
7486|Nome7485|26|Cidade75
7487|Nome7486|23|Cidade19
7488|Nome7487|61|Cidade77
7489|Nome7488|33|Cidade6
7490|Nome7489|67|Cidade98
7491|Nome7490|63|Cidade27
7492|Nome7491|69|Cidade19
7493|Nome7492|45|Cidade65
7494|Nome7493|22|Cidade69
7495|Nome7494|24|Cidade70
7496|Nome7495|51|Cidade97
7497|Nome7496|23|Cidade38
7498|Nome7497|55|Cidade65
7499|Nome7498|65|Cidade7
7500|Nome7499|69|Cidade23
7501|Nome7500|41|Cidade45
7502|Nome7501|59|Cidade9
7503|Nome7502|19|Cidade24
7504|Nome7503|35|Cidade6
7505|Nome7504|31|Cidade44
7506|Nome7505|66|Cidade37
7507|Nome7506|21|Cidade20
7508|Nome7507|34|Cidade72
7509|Nome7508|55|Cidade60
7510|Nome7509|50|Cidade47
7511|Nome7510|34|Cidade27
7512|Nome7511|38|Cidade92
7513|Nome7512|37|Cidade62
7514|Nome7513|28|Cidade3
7515|Nome7514|33|Cidade88
7516|Nome7515|65|Cidade48
7517|Nome7516|55|Cidade89
7518|Nome7517|32|Cidade42
7519|Nome7518|40|Cidade58
7520|Nome7519|26|Cidade86
7521|Nome7520|20|Cidade46
7522|Nome7521|24|Cidade36
7523|Nome7522|50|Cidade45
7524|Nome7523|69|Cidade97
7525|Nome7524|57|Cidade30
7526|Nome7525|53|Cidade11
7527|Nome7526|50|Cidade12
7528|Nome7527|47|Cidade65
7529|Nome7528|47|Cidade10
7530|Nome7529|55|Cidade65
7531|Nome7530|39|Cidade30
7532|Nome7531|61|Cidade37
7533|Nome7532|53|Cidade13
7534|Nome7533|59|Cidade80
7535|Nome7534|46|Cidade99
7536|Nome7535|50|Cidade87
7537|Nome7536|58|Cidade83
7538|Nome7537|19|Cidade4
7539|Nome7538|40|Cidade1
7540|Nome7539|18|Cidade24
7541|Nome7540|20|Cidade62
7542|Nome7541|29|Cidade80
7543|Nome7542|18|Cidade53
7544|Nome7543|31|Cidade45
7545|Nome7544|49|Cidade30
7546|Nome7545|60|Cidade57
7547|Nome7546|38|Cidade45
7548|Nome7547|27|Cidade80
7549|Nome7548|53|Cidade48
7550|Nome7549|23|Cidade93
7551|Nome7550|21|Cidade37
7552|Nome7551|37|Cidade14
7553|Nome7552|33|Cidade32
7554|Nome7553|31|Cidade67
7555|Nome7554|67|Cidade2
7556|Nome7555|20|Cidade21
7557|Nome7556|64|Cidade71
7558|Nome7557|33|Cidade50
7559|Nome7558|37|Cidade36
7560|Nome7559|60|Cidade16
7561|Nome7560|33|Cidade8
7562|Nome7561|55|Cidade40
7563|Nome7562|30|Cidade62
7564|Nome7563|46|Cidade96
7565|Nome7564|55|Cidade91
7566|Nome7565|54|Cidade36
7567|Nome7566|22|Cidade48
7568|Nome7567|33|Cidade37
7569|Nome7568|39|Cidade70
7570|Nome7569|34|Cidade19
7571|Nome7570|38|Cidade83
7572|Nome7571|50|Cidade83
7573|Nome7572|63|Cidade55
7574|Nome7573|56|Cidade90
7575|Nome7574|25|Cidade85
7576|Nome7575|18|Cidade80
7577|Nome7576|44|Cidade40
7578|Nome7577|25|Cidade42
7579|Nome7578|58|Cidade16
7580|Nome7579|46|Cidade9
7581|Nome7580|55|Cidade69
7582|Nome7581|29|Cidade3
7583|Nome7582|54|Cidade26
7584|Nome7583|51|Cidade11
7585|Nome7584|29|Cidade31
7586|Nome7585|40|Cidade55
7587|Nome7586|66|Cidade11
7588|Nome7587|56|Cidade65
7589|Nome7588|32|Cidade73
7590|Nome7589|42|Cidade38
7591|Nome7590|36|Cidade60
7592|Nome7591|69|Cidade35
7593|Nome7592|42|Cidade64
7594|Nome7593|38|Cidade84
7595|Nome7594|43|Cidade94
7596|Nome7595|68|Cidade87
7597|Nome7596|66|Cidade77
7598|Nome7597|27|Cidade54
7599|Nome7598|65|Cidade56
7600|Nome7599|55|Cidade67
7601|Nome7600|68|Cidade91
7602|Nome7601|18|Cidade2
7603|Nome7602|20|Cidade94
7604|Nome7603|65|Cidade17
7605|Nome7604|56|Cidade9
7606|Nome7605|31|Cidade94
7607|Nome7606|44|Cidade23
7608|Nome7607|59|Cidade86
7609|Nome7608|20|Cidade74
7610|Nome7609|40|Cidade32
7611|Nome7610|41|Cidade4
7612|Nome7611|38|Cidade65
7613|Nome7612|40|Cidade44
7614|Nome7613|50|Cidade91
7615|Nome7614|26|Cidade11
7616|Nome7615|45|Cidade62
7617|Nome7616|38|Cidade75
7618|Nome7617|54|Cidade98
7619|Nome7618|25|Cidade8
7620|Nome7619|50|Cidade19
7621|Nome7620|35|Cidade61
7622|Nome7621|68|Cidade91
7623|Nome7622|56|Cidade31
7624|Nome7623|67|Cidade89
7625|Nome7624|68|Cidade44
7626|Nome7625|66|Cidade23
7627|Nome7626|37|Cidade78
7628|Nome7627|24|Cidade73
7629|Nome7628|28|Cidade39
7630|Nome7629|41|Cidade25
7631|Nome7630|51|Cidade49
7632|Nome7631|25|Cidade49
7633|Nome7632|36|Cidade12
7634|Nome7633|67|Cidade8
7635|Nome7634|43|Cidade81
7636|Nome7635|44|Cidade54
7637|Nome7636|38|Cidade82
7638|Nome7637|48|Cidade50
7639|Nome7638|45|Cidade15
7640|Nome7639|56|Cidade77
7641|Nome7640|30|Cidade13
7642|Nome7641|50|Cidade94
7643|Nome7642|62|Cidade41
7644|Nome7643|30|Cidade40
7645|Nome7644|27|Cidade16
7646|Nome7645|54|Cidade10
7647|Nome7646|67|Cidade77
7648|Nome7647|69|Cidade31
7649|Nome7648|44|Cidade1
7650|Nome7649|44|Cidade38
7651|Nome7650|54|Cidade94
7652|Nome7651|41|Cidade11
7653|Nome7652|40|Cidade67
7654|Nome7653|61|Cidade28
7655|Nome7654|48|Cidade68
7656|Nome7655|29|Cidade65
7657|Nome7656|18|Cidade87
7658|Nome7657|53|Cidade10
7659|Nome7658|43|Cidade47
7660|Nome7659|18|Cidade18
7661|Nome7660|54|Cidade48
7662|Nome7661|30|Cidade48
7663|Nome7662|60|Cidade57
7664|Nome7663|59|Cidade14
7665|Nome7664|64|Cidade94
7666|Nome7665|35|Cidade82
7667|Nome7666|60|Cidade27
7668|Nome7667|23|Cidade82
7669|Nome7668|30|Cidade35
7670|Nome7669|22|Cidade76
7671|Nome7670|35|Cidade80
7672|Nome7671|57|Cidade79
7673|Nome7672|30|Cidade98
7674|Nome7673|68|Cidade7
7675|Nome7674|30|Cidade94
7676|Nome7675|33|Cidade95
7677|Nome7676|20|Cidade97
7678|Nome7677|45|Cidade42
7679|Nome7678|54|Cidade97
7680|Nome7679|64|Cidade28
7681|Nome7680|38|Cidade3
7682|Nome7681|66|Cidade34
7683|Nome7682|55|Cidade51
7684|Nome7683|37|Cidade1
7685|Nome7684|64|Cidade67
7686|Nome7685|23|Cidade89
7687|Nome7686|62|Cidade17
7688|Nome7687|23|Cidade57
7689|Nome7688|49|Cidade64
7690|Nome7689|41|Cidade13
7691|Nome7690|30|Cidade97
7692|Nome7691|51|Cidade71
7693|Nome7692|53|Cidade70
7694|Nome7693|35|Cidade48
7695|Nome7694|40|Cidade34
7696|Nome7695|39|Cidade59
7697|Nome7696|27|Cidade83
7698|Nome7697|58|Cidade63
7699|Nome7698|35|Cidade37
7700|Nome7699|63|Cidade51
7701|Nome7700|46|Cidade88
7702|Nome7701|24|Cidade67
7703|Nome7702|32|Cidade74
7704|Nome7703|54|Cidade41
7705|Nome7704|63|Cidade80
7706|Nome7705|19|Cidade33
7707|Nome7706|38|Cidade5
7708|Nome7707|27|Cidade68
7709|Nome7708|42|Cidade3
7710|Nome7709|19|Cidade66
7711|Nome7710|18|Cidade83
7712|Nome7711|49|Cidade54
7713|Nome7712|19|Cidade42
7714|Nome7713|39|Cidade66
7715|Nome7714|32|Cidade43
7716|Nome7715|62|Cidade95
7717|Nome7716|46|Cidade23
7718|Nome7717|41|Cidade91
7719|Nome7718|33|Cidade15
7720|Nome7719|51|Cidade75
7721|Nome7720|36|Cidade61
7722|Nome7721|60|Cidade61
7723|Nome7722|30|Cidade27
7724|Nome7723|27|Cidade91
7725|Nome7724|53|Cidade72
7726|Nome7725|63|Cidade29
7727|Nome7726|28|Cidade6
7728|Nome7727|27|Cidade48
7729|Nome7728|63|Cidade11
7730|Nome7729|39|Cidade80
7731|Nome7730|24|Cidade99
7732|Nome7731|31|Cidade23
7733|Nome7732|22|Cidade39
7734|Nome7733|36|Cidade4
7735|Nome7734|58|Cidade48
7736|Nome7735|52|Cidade19
7737|Nome7736|62|Cidade32
7738|Nome7737|48|Cidade4
7739|Nome7738|62|Cidade72
7740|Nome7739|24|Cidade46
7741|Nome7740|69|Cidade68
7742|Nome7741|50|Cidade14
7743|Nome7742|41|Cidade65
7744|Nome7743|18|Cidade5
7745|Nome7744|39|Cidade24
7746|Nome7745|52|Cidade74
7747|Nome7746|24|Cidade16
7748|Nome7747|45|Cidade83
7749|Nome7748|55|Cidade58
7750|Nome7749|55|Cidade95
7751|Nome7750|38|Cidade50
7752|Nome7751|36|Cidade75
7753|Nome7752|36|Cidade52
7754|Nome7753|32|Cidade88
7755|Nome7754|28|Cidade6
7756|Nome7755|49|Cidade63
7757|Nome7756|19|Cidade37
7758|Nome7757|36|Cidade49
7759|Nome7758|22|Cidade13
7760|Nome7759|22|Cidade67
7761|Nome7760|62|Cidade36
7762|Nome7761|18|Cidade42
7763|Nome7762|67|Cidade52
7764|Nome7763|37|Cidade76
7765|Nome7764|69|Cidade98
7766|Nome7765|32|Cidade70
7767|Nome7766|39|Cidade86
7768|Nome7767|24|Cidade36
7769|Nome7768|45|Cidade57
7770|Nome7769|53|Cidade63
7771|Nome7770|25|Cidade76
7772|Nome7771|42|Cidade63
7773|Nome7772|68|Cidade58
7774|Nome7773|29|Cidade71
7775|Nome7774|28|Cidade45
7776|Nome7775|67|Cidade36
7777|Nome7776|53|Cidade52
7778|Nome7777|49|Cidade2
7779|Nome7778|37|Cidade55
7780|Nome7779|62|Cidade41
7781|Nome7780|24|Cidade28
7782|Nome7781|25|Cidade44
7783|Nome7782|30|Cidade93
7784|Nome7783|34|Cidade22
7785|Nome7784|69|Cidade30
7786|Nome7785|32|Cidade75
7787|Nome7786|68|Cidade6
7788|Nome7787|43|Cidade89
7789|Nome7788|45|Cidade94
7790|Nome7789|38|Cidade24
7791|Nome7790|49|Cidade7
7792|Nome7791|63|Cidade74
7793|Nome7792|19|Cidade32
7794|Nome7793|48|Cidade25
7795|Nome7794|59|Cidade34
7796|Nome7795|22|Cidade73
7797|Nome7796|55|Cidade58
7798|Nome7797|23|Cidade34
7799|Nome7798|59|Cidade30
7800|Nome7799|32|Cidade21
7801|Nome7800|25|Cidade95
7802|Nome7801|67|Cidade96
7803|Nome7802|37|Cidade38
7804|Nome7803|59|Cidade28
7805|Nome7804|53|Cidade92
7806|Nome7805|28|Cidade29
7807|Nome7806|38|Cidade6
7808|Nome7807|36|Cidade69
7809|Nome7808|64|Cidade44
7810|Nome7809|19|Cidade31
7811|Nome7810|60|Cidade63
7812|Nome7811|36|Cidade29
7813|Nome7812|35|Cidade2
7814|Nome7813|28|Cidade52
7815|Nome7814|22|Cidade90
7816|Nome7815|21|Cidade4
7817|Nome7816|40|Cidade83
7818|Nome7817|54|Cidade18
7819|Nome7818|44|Cidade67
7820|Nome7819|55|Cidade4
7821|Nome7820|67|Cidade97
7822|Nome7821|45|Cidade63
7823|Nome7822|56|Cidade12
7824|Nome7823|57|Cidade58
7825|Nome7824|63|Cidade88
7826|Nome7825|63|Cidade90
7827|Nome7826|39|Cidade50
7828|Nome7827|18|Cidade4
7829|Nome7828|57|Cidade30
7830|Nome7829|65|Cidade30
7831|Nome7830|28|Cidade53
7832|Nome7831|50|Cidade83
7833|Nome7832|56|Cidade14
7834|Nome7833|18|Cidade62
7835|Nome7834|19|Cidade23
7836|Nome7835|66|Cidade44
7837|Nome7836|19|Cidade44
7838|Nome7837|25|Cidade51
7839|Nome7838|26|Cidade75
7840|Nome7839|58|Cidade76
7841|Nome7840|48|Cidade55
7842|Nome7841|24|Cidade15
7843|Nome7842|55|Cidade74
7844|Nome7843|23|Cidade45
7845|Nome7844|29|Cidade79
7846|Nome7845|45|Cidade53
7847|Nome7846|32|Cidade30
7848|Nome7847|26|Cidade16
7849|Nome7848|31|Cidade17
7850|Nome7849|48|Cidade14
7851|Nome7850|30|Cidade34
7852|Nome7851|44|Cidade65
7853|Nome7852|20|Cidade15
7854|Nome7853|51|Cidade86
7855|Nome7854|57|Cidade27
7856|Nome7855|51|Cidade99
7857|Nome7856|31|Cidade40
7858|Nome7857|63|Cidade68
7859|Nome7858|61|Cidade41
7860|Nome7859|25|Cidade63
7861|Nome7860|62|Cidade15
7862|Nome7861|51|Cidade87
7863|Nome7862|28|Cidade36
7864|Nome7863|27|Cidade62
7865|Nome7864|69|Cidade20
7866|Nome7865|41|Cidade17
7867|Nome7866|46|Cidade28
7868|Nome7867|18|Cidade65
7869|Nome7868|42|Cidade34
7870|Nome7869|29|Cidade45
7871|Nome7870|27|Cidade6
7872|Nome7871|40|Cidade40
7873|Nome7872|23|Cidade91
7874|Nome7873|26|Cidade36
7875|Nome7874|37|Cidade47
7876|Nome7875|47|Cidade84
7877|Nome7876|39|Cidade85
7878|Nome7877|18|Cidade2
7879|Nome7878|56|Cidade32
7880|Nome7879|52|Cidade34
7881|Nome7880|21|Cidade73
7882|Nome7881|49|Cidade44
7883|Nome7882|25|Cidade46
7884|Nome7883|59|Cidade41
7885|Nome7884|19|Cidade61
7886|Nome7885|58|Cidade2
7887|Nome7886|58|Cidade51
7888|Nome7887|61|Cidade7
7889|Nome7888|22|Cidade49
7890|Nome7889|43|Cidade50
7891|Nome7890|66|Cidade45
7892|Nome7891|62|Cidade2
7893|Nome7892|25|Cidade61
7894|Nome7893|32|Cidade49
7895|Nome7894|67|Cidade43
7896|Nome7895|32|Cidade50
7897|Nome7896|62|Cidade65
7898|Nome7897|61|Cidade58
7899|Nome7898|36|Cidade30
7900|Nome7899|30|Cidade46
7901|Nome7900|32|Cidade74
7902|Nome7901|34|Cidade42
7903|Nome7902|69|Cidade82
7904|Nome7903|61|Cidade26
7905|Nome7904|41|Cidade57
7906|Nome7905|63|Cidade26
7907|Nome7906|61|Cidade29
7908|Nome7907|44|Cidade36
7909|Nome7908|32|Cidade98
7910|Nome7909|60|Cidade23
7911|Nome7910|30|Cidade22
7912|Nome7911|60|Cidade91
7913|Nome7912|27|Cidade78
7914|Nome7913|21|Cidade63
7915|Nome7914|54|Cidade36
7916|Nome7915|28|Cidade86
7917|Nome7916|23|Cidade70
7918|Nome7917|51|Cidade29
7919|Nome7918|28|Cidade2
7920|Nome7919|60|Cidade87
7921|Nome7920|55|Cidade77
7922|Nome7921|21|Cidade66
7923|Nome7922|18|Cidade24
7924|Nome7923|38|Cidade65
7925|Nome7924|59|Cidade75
7926|Nome7925|50|Cidade70
7927|Nome7926|31|Cidade43
7928|Nome7927|35|Cidade31
7929|Nome7928|47|Cidade68
7930|Nome7929|55|Cidade43
7931|Nome7930|67|Cidade29
7932|Nome7931|69|Cidade44
7933|Nome7932|30|Cidade84
7934|Nome7933|48|Cidade6
7935|Nome7934|33|Cidade70
7936|Nome7935|51|Cidade92
7937|Nome7936|18|Cidade12
7938|Nome7937|39|Cidade29
7939|Nome7938|38|Cidade89
7940|Nome7939|51|Cidade86
7941|Nome7940|23|Cidade57
7942|Nome7941|40|Cidade28
7943|Nome7942|66|Cidade67
7944|Nome7943|27|Cidade92
7945|Nome7944|65|Cidade64
7946|Nome7945|51|Cidade51
7947|Nome7946|38|Cidade21
7948|Nome7947|42|Cidade5
7949|Nome7948|22|Cidade89
7950|Nome7949|26|Cidade31
7951|Nome7950|61|Cidade84
7952|Nome7951|31|Cidade36
7953|Nome7952|36|Cidade57
7954|Nome7953|45|Cidade12
7955|Nome7954|22|Cidade31
7956|Nome7955|24|Cidade37
7957|Nome7956|36|Cidade89
7958|Nome7957|27|Cidade12
7959|Nome7958|24|Cidade61
7960|Nome7959|23|Cidade80
7961|Nome7960|58|Cidade55
7962|Nome7961|58|Cidade17
7963|Nome7962|34|Cidade63
7964|Nome7963|24|Cidade75
7965|Nome7964|59|Cidade43
7966|Nome7965|32|Cidade39
7967|Nome7966|31|Cidade5
7968|Nome7967|58|Cidade87
7969|Nome7968|68|Cidade94
7970|Nome7969|65|Cidade87
7971|Nome7970|57|Cidade27
