ID	Nome	Idade	Cidade
28099	Nome28098	30	Cidade51
28100	Nome28099	31	Cidade49
28101	Nome28100	29	Cidade33
28102	Nome28101	62	Cidade55
28103	Nome28102	65	Cidade36
28104	Nome28103	26	Cidade66
28105	Nome28104	69	Cidade48
28106	Nome28105	28	Cidade93
28107	Nome28106	62	Cidade12
28108	Nome28107	32	Cidade64
28109	Nome28108	66	Cidade68
28110	Nome28109	21	Cidade80
28111	Nome28110	42	Cidade18
28112	Nome28111	63	Cidade42
28113	Nome28112	46	Cidade82
28114	Nome28113	49	Cidade93
28115	Nome28114	40	Cidade63
28116	Nome28115	31	Cidade70
28117	Nome28116	19	Cidade67
28118	Nome28117	62	Cidade63
28119	Nome28118	60	Cidade35
28120	Nome28119	44	Cidade84
28121	Nome28120	68	Cidade45
28122	Nome28121	58	Cidade32
28123	Nome28122	38	Cidade52
28124	Nome28123	54	Cidade98
28125	Nome28124	34	Cidade89
28126	Nome28125	20	Cidade74
28127	Nome28126	27	Cidade78
28128	Nome28127	21	Cidade67
28129	Nome28128	52	Cidade38
28130	Nome28129	49	Cidade78
28131	Nome28130	21	Cidade71
28132	Nome28131	45	Cidade26
28133	Nome28132	18	Cidade59
28134	Nome28133	43	Cidade18
28135	Nome28134	39	Cidade51
28136	Nome28135	19	Cidade95
28137	Nome28136	44	Cidade11
28138	Nome28137	29	Cidade56
28139	Nome28138	18	Cidade27
28140	Nome28139	60	Cidade42
28141	Nome28140	32	Cidade80
28142	Nome28141	24	Cidade38
28143	Nome28142	34	Cidade78
28144	Nome28143	47	Cidade98
28145	Nome28144	36	Cidade60
28146	Nome28145	45	Cidade46
28147	Nome28146	68	Cidade35
28148	Nome28147	53	Cidade14
28149	Nome28148	68	Cidade7
28150	Nome28149	66	Cidade6
28151	Nome28150	57	Cidade71
28152	Nome28151	60	Cidade12
28153	Nome28152	18	Cidade69
28154	Nome28153	29	Cidade41
28155	Nome28154	60	Cidade21
28156	Nome28155	58	Cidade89
28157	Nome28156	21	Cidade49
28158	Nome28157	53	Cidade19
28159	Nome28158	20	Cidade90
28160	Nome28159	29	Cidade21
28161	Nome28160	34	Cidade15
28162	Nome28161	44	Cidade73
28163	Nome28162	29	Cidade21
28164	Nome28163	57	Cidade28
28165	Nome28164	28	Cidade1
28166	Nome28165	52	Cidade7
28167	Nome28166	62	Cidade85
28168	Nome28167	24	Cidade96
28169	Nome28168	28	Cidade27
28170	Nome28169	41	Cidade54
28171	Nome28170	38	Cidade11
28172	Nome28171	68	Cidade68
28173	Nome28172	67	Cidade50
28174	Nome28173	27	Cidade59
28175	Nome28174	42	Cidade50
28176	Nome28175	27	Cidade12
28177	Nome28176	32	Cidade37
28178	Nome28177	42	Cidade98
28179	Nome28178	41	Cidade32
28180	Nome28179	57	Cidade5
28181	Nome28180	32	Cidade72
28182	Nome28181	25	Cidade35
28183	Nome28182	64	Cidade55
28184	Nome28183	32	Cidade37
28185	Nome28184	68	Cidade45
28186	Nome28185	44	Cidade73
28187	Nome28186	32	Cidade3
28188	Nome28187	28	Cidade1
28189	Nome28188	63	Cidade37
28190	Nome28189	39	Cidade41
28191	Nome28190	58	Cidade27
28192	Nome28191	42	Cidade11
28193	Nome28192	42	Cidade82
28194	Nome28193	33	Cidade97
28195	Nome28194	56	Cidade2
28196	Nome28195	35	Cidade40
28197	Nome28196	34	Cidade75
28198	Nome28197	43	Cidade28
28199	Nome28198	61	Cidade43
28200	Nome28199	62	Cidade26
28201	Nome28200	48	Cidade77
28202	Nome28201	20	Cidade60
28203	Nome28202	49	Cidade78
28204	Nome28203	50	Cidade45
28205	Nome28204	24	Cidade27
28206	Nome28205	26	Cidade93
28207	Nome28206	22	Cidade33
28208	Nome28207	64	Cidade64
28209	Nome28208	47	Cidade6
28210	Nome28209	60	Cidade10
28211	Nome28210	36	Cidade4
28212	Nome28211	64	Cidade8
28213	Nome28212	55	Cidade74
28214	Nome28213	20	Cidade87
28215	Nome28214	18	Cidade7
28216	Nome28215	22	Cidade2
28217	Nome28216	45	Cidade73
28218	Nome28217	62	Cidade87
28219	Nome28218	44	Cidade98
28220	Nome28219	48	Cidade87
28221	Nome28220	57	Cidade53
28222	Nome28221	57	Cidade52
28223	Nome28222	61	Cidade65
28224	Nome28223	47	Cidade69
28225	Nome28224	54	Cidade69
28226	Nome28225	29	Cidade46
28227	Nome28226	38	Cidade19
28228	Nome28227	53	Cidade41
28229	Nome28228	38	Cidade73
28230	Nome28229	65	Cidade46
28231	Nome28230	50	Cidade26
28232	Nome28231	45	Cidade75
28233	Nome28232	67	Cidade43
28234	Nome28233	20	Cidade39
28235	Nome28234	29	Cidade7
28236	Nome28235	30	Cidade46
28237	Nome28236	19	Cidade85
28238	Nome28237	67	Cidade36
28239	Nome28238	28	Cidade49
28240	Nome28239	69	Cidade11
28241	Nome28240	23	Cidade99
28242	Nome28241	34	Cidade27
28243	Nome28242	37	Cidade53
28244	Nome28243	38	Cidade40
28245	Nome28244	24	Cidade66
28246	Nome28245	22	Cidade21
28247	Nome28246	50	Cidade68
28248	Nome28247	43	Cidade33
28249	Nome28248	28	Cidade88
28250	Nome28249	33	Cidade13
28251	Nome28250	53	Cidade46
28252	Nome28251	57	Cidade40
28253	Nome28252	21	Cidade27
28254	Nome28253	20	Cidade12
28255	Nome28254	34	Cidade98
28256	Nome28255	64	Cidade15
28257	Nome28256	19	Cidade4
28258	Nome28257	30	Cidade69
28259	Nome28258	39	Cidade63
28260	Nome28259	20	Cidade90
28261	Nome28260	19	Cidade69
28262	Nome28261	23	Cidade99
28263	Nome28262	57	Cidade9
28264	Nome28263	18	Cidade40
28265	Nome28264	25	Cidade11
28266	Nome28265	63	Cidade70
28267	Nome28266	26	Cidade30
28268	Nome28267	28	Cidade39
28269	Nome28268	49	Cidade30
28270	Nome28269	65	Cidade25
28271	Nome28270	69	Cidade57
28272	Nome28271	39	Cidade81
28273	Nome28272	26	Cidade74
28274	Nome28273	28	Cidade99
28275	Nome28274	55	Cidade82
28276	Nome28275	52	Cidade34
28277	Nome28276	23	Cidade36
28278	Nome28277	28	Cidade46
28279	Nome28278	67	Cidade52
28280	Nome28279	37	Cidade84
28281	Nome28280	32	Cidade76
28282	Nome28281	40	Cidade76
28283	Nome28282	32	Cidade94
28284	Nome28283	48	Cidade62
28285	Nome28284	21	Cidade82
28286	Nome28285	22	Cidade98
28287	Nome28286	68	Cidade14
28288	Nome28287	51	Cidade3
28289	Nome28288	58	Cidade95
28290	Nome28289	36	Cidade80
28291	Nome28290	46	Cidade66
28292	Nome28291	25	Cidade99
28293	Nome28292	59	Cidade21
28294	Nome28293	25	Cidade22
28295	Nome28294	22	Cidade23
28296	Nome28295	19	Cidade8
28297	Nome28296	58	Cidade43
28298	Nome28297	26	Cidade64
28299	Nome28298	25	Cidade88
28300	Nome28299	66	Cidade77
28301	Nome28300	26	Cidade32
28302	Nome28301	46	Cidade16
28303	Nome28302	30	Cidade36
28304	Nome28303	41	Cidade57
28305	Nome28304	66	Cidade77
28306	Nome28305	51	Cidade2
28307	Nome28306	24	Cidade83
28308	Nome28307	38	Cidade57
28309	Nome28308	38	Cidade2
28310	Nome28309	36	Cidade25
28311	Nome28310	34	Cidade74
28312	Nome28311	31	Cidade55
28313	Nome28312	50	Cidade52
28314	Nome28313	42	Cidade23
28315	Nome28314	43	Cidade92
28316	Nome28315	56	Cidade2
28317	Nome28316	28	Cidade49
28318	Nome28317	46	Cidade94
28319	Nome28318	31	Cidade53
28320	Nome28319	31	Cidade82
28321	Nome28320	34	Cidade2
28322	Nome28321	23	Cidade21
28323	Nome28322	48	Cidade26
28324	Nome28323	47	Cidade68
28325	Nome28324	69	Cidade5
28326	Nome28325	44	Cidade21
28327	Nome28326	21	Cidade72
28328	Nome28327	37	Cidade55
28329	Nome28328	64	Cidade79
28330	Nome28329	58	Cidade49
28331	Nome28330	33	Cidade25
28332	Nome28331	51	Cidade81
28333	Nome28332	23	Cidade93
28334	Nome28333	29	Cidade81
28335	Nome28334	39	Cidade10
28336	Nome28335	39	Cidade25
28337	Nome28336	31	Cidade8
28338	Nome28337	51	Cidade42
28339	Nome28338	27	Cidade64
28340	Nome28339	63	Cidade95
28341	Nome28340	47	Cidade39
28342	Nome28341	18	Cidade2
28343	Nome28342	32	Cidade32
28344	Nome28343	49	Cidade87
28345	Nome28344	66	Cidade9
28346	Nome28345	56	Cidade96
28347	Nome28346	41	Cidade90
28348	Nome28347	61	Cidade4
28349	Nome28348	20	Cidade31
28350	Nome28349	64	Cidade2
28351	Nome28350	22	Cidade14
28352	Nome28351	26	Cidade82
28353	Nome28352	57	Cidade73
28354	Nome28353	26	Cidade76
28355	Nome28354	50	Cidade70
28356	Nome28355	47	Cidade43
28357	Nome28356	49	Cidade50
28358	Nome28357	63	Cidade94
28359	Nome28358	30	Cidade67
28360	Nome28359	39	Cidade79
28361	Nome28360	55	Cidade67
28362	Nome28361	68	Cidade71
28363	Nome28362	32	Cidade76
28364	Nome28363	25	Cidade42
28365	Nome28364	50	Cidade61
28366	Nome28365	27	Cidade24
28367	Nome28366	24	Cidade51
28368	Nome28367	49	Cidade73
28369	Nome28368	51	Cidade88
28370	Nome28369	32	Cidade92
28371	Nome28370	39	Cidade50
28372	Nome28371	54	Cidade90
28373	Nome28372	59	Cidade6
28374	Nome28373	25	Cidade84
28375	Nome28374	31	Cidade78
28376	Nome28375	44	Cidade85
28377	Nome28376	19	Cidade30
28378	Nome28377	45	Cidade14
28379	Nome28378	56	Cidade20
28380	Nome28379	27	Cidade71
28381	Nome28380	47	Cidade37
28382	Nome28381	49	Cidade64
28383	Nome28382	25	Cidade11
28384	Nome28383	51	Cidade21
28385	Nome28384	66	Cidade43
28386	Nome28385	57	Cidade36
28387	Nome28386	39	Cidade5
28388	Nome28387	58	Cidade59
28389	Nome28388	47	Cidade8
28390	Nome28389	38	Cidade29
28391	Nome28390	43	Cidade46
28392	Nome28391	61	Cidade41
28393	Nome28392	21	Cidade39
28394	Nome28393	41	Cidade46
28395	Nome28394	43	Cidade24
28396	Nome28395	34	Cidade23
28397	Nome28396	57	Cidade35
28398	Nome28397	48	Cidade74
28399	Nome28398	67	Cidade41
28400	Nome28399	54	Cidade66
28401	Nome28400	45	Cidade31
28402	Nome28401	42	Cidade34
28403	Nome28402	37	Cidade25
28404	Nome28403	31	Cidade40
28405	Nome28404	49	Cidade88
28406	Nome28405	49	Cidade15
28407	Nome28406	34	Cidade42
28408	Nome28407	24	Cidade12
28409	Nome28408	46	Cidade54
28410	Nome28409	33	Cidade50
28411	Nome28410	49	Cidade85
28412	Nome28411	63	Cidade42
28413	Nome28412	25	Cidade66
28414	Nome28413	49	Cidade99
28415	Nome28414	26	Cidade42
28416	Nome28415	53	Cidade28
28417	Nome28416	42	Cidade91
28418	Nome28417	67	Cidade49
28419	Nome28418	50	Cidade91
28420	Nome28419	50	Cidade36
28421	Nome28420	22	Cidade86
28422	Nome28421	45	Cidade37
28423	Nome28422	43	Cidade69
28424	Nome28423	35	Cidade84
28425	Nome28424	30	Cidade33
28426	Nome28425	19	Cidade8
28427	Nome28426	55	Cidade66
28428	Nome28427	43	Cidade5
28429	Nome28428	41	Cidade36
28430	Nome28429	64	Cidade3
28431	Nome28430	69	Cidade25
28432	Nome28431	27	Cidade39
28433	Nome28432	29	Cidade87
28434	Nome28433	57	Cidade99
28435	Nome28434	64	Cidade67
28436	Nome28435	47	Cidade31
28437	Nome28436	28	Cidade70
28438	Nome28437	36	Cidade95
28439	Nome28438	62	Cidade28
28440	Nome28439	57	Cidade15
28441	Nome28440	35	Cidade4
28442	Nome28441	19	Cidade30
28443	Nome28442	61	Cidade77
28444	Nome28443	29	Cidade31
28445	Nome28444	31	Cidade22
28446	Nome28445	18	Cidade23
28447	Nome28446	48	Cidade68
28448	Nome28447	39	Cidade98
28449	Nome28448	34	Cidade92
28450	Nome28449	36	Cidade83
28451	Nome28450	35	Cidade65
28452	Nome28451	28	Cidade60
28453	Nome28452	43	Cidade86
28454	Nome28453	52	Cidade27
28455	Nome28454	20	Cidade40
28456	Nome28455	44	Cidade41
28457	Nome28456	37	Cidade48
28458	Nome28457	66	Cidade87
28459	Nome28458	27	Cidade59
28460	Nome28459	48	Cidade51
28461	Nome28460	67	Cidade41
28462	Nome28461	36	Cidade96
28463	Nome28462	56	Cidade72
28464	Nome28463	57	Cidade54
28465	Nome28464	43	Cidade4
28466	Nome28465	42	Cidade64
28467	Nome28466	21	Cidade21
28468	Nome28467	65	Cidade93
28469	Nome28468	37	Cidade65
28470	Nome28469	45	Cidade51
28471	Nome28470	68	Cidade96
28472	Nome28471	35	Cidade29
28473	Nome28472	38	Cidade9
28474	Nome28473	36	Cidade63
28475	Nome28474	21	Cidade36
28476	Nome28475	45	Cidade50
28477	Nome28476	41	Cidade49
28478	Nome28477	34	Cidade80
28479	Nome28478	40	Cidade1
28480	Nome28479	47	Cidade50
28481	Nome28480	47	Cidade61
28482	Nome28481	68	Cidade82
28483	Nome28482	32	Cidade31
28484	Nome28483	29	Cidade27
28485	Nome28484	20	Cidade34
28486	Nome28485	31	Cidade77
28487	Nome28486	40	Cidade61
28488	Nome28487	37	Cidade36
28489	Nome28488	28	Cidade51
28490	Nome28489	20	Cidade36
28491	Nome28490	27	Cidade93
28492	Nome28491	18	Cidade3
28493	Nome28492	42	Cidade32
28494	Nome28493	28	Cidade18
28495	Nome28494	19	Cidade50
28496	Nome28495	38	Cidade64
28497	Nome28496	60	Cidade41
28498	Nome28497	68	Cidade66
28499	Nome28498	22	Cidade60
28500	Nome28499	18	Cidade49
28501	Nome28500	26	Cidade94
28502	Nome28501	42	Cidade26
28503	Nome28502	56	Cidade68
28504	Nome28503	60	Cidade15
28505	Nome28504	64	Cidade68
28506	Nome28505	27	Cidade86
28507	Nome28506	67	Cidade74
28508	Nome28507	68	Cidade60
28509	Nome28508	20	Cidade31
28510	Nome28509	54	Cidade12
28511	Nome28510	34	Cidade79
28512	Nome28511	59	Cidade69
28513	Nome28512	21	Cidade85
28514	Nome28513	43	Cidade9
28515	Nome28514	20	Cidade55
28516	Nome28515	56	Cidade61
28517	Nome28516	41	Cidade30
28518	Nome28517	58	Cidade35
28519	Nome28518	35	Cidade60
28520	Nome28519	35	Cidade9
28521	Nome28520	21	Cidade81
28522	Nome28521	43	Cidade44
28523	Nome28522	19	Cidade63
28524	Nome28523	26	Cidade99
28525	Nome28524	37	Cidade22
28526	Nome28525	65	Cidade54
28527	Nome28526	62	Cidade81
28528	Nome28527	20	Cidade90
28529	Nome28528	60	Cidade17
28530	Nome28529	47	Cidade62
28531	Nome28530	57	Cidade96
28532	Nome28531	67	Cidade82
28533	Nome28532	23	Cidade87
28534	Nome28533	31	Cidade53
28535	Nome28534	28	Cidade11
28536	Nome28535	22	Cidade54
28537	Nome28536	56	Cidade3
28538	Nome28537	54	Cidade5
28539	Nome28538	34	Cidade73
28540	Nome28539	48	Cidade57
28541	Nome28540	37	Cidade82
28542	Nome28541	69	Cidade21
28543	Nome28542	58	Cidade67
28544	Nome28543	60	Cidade87
28545	Nome28544	22	Cidade63
28546	Nome28545	54	Cidade26
28547	Nome28546	66	Cidade83
28548	Nome28547	66	Cidade27
28549	Nome28548	28	Cidade42
28550	Nome28549	21	Cidade19
28551	Nome28550	36	Cidade47
28552	Nome28551	34	Cidade99
28553	Nome28552	55	Cidade5
28554	Nome28553	50	Cidade37
28555	Nome28554	69	Cidade9
28556	Nome28555	57	Cidade57
28557	Nome28556	66	Cidade15
28558	Nome28557	24	Cidade84
28559	Nome28558	45	Cidade46
28560	Nome28559	39	Cidade98
28561	Nome28560	52	Cidade78
28562	Nome28561	35	Cidade3
28563	Nome28562	38	Cidade17
28564	Nome28563	19	Cidade93
28565	Nome28564	54	Cidade39
28566	Nome28565	33	Cidade35
28567	Nome28566	35	Cidade18
28568	Nome28567	65	Cidade29
28569	Nome28568	25	Cidade98
28570	Nome28569	61	Cidade38
28571	Nome28570	18	Cidade42
28572	Nome28571	60	Cidade83
28573	Nome28572	34	Cidade43
28574	Nome28573	55	Cidade83
28575	Nome28574	40	Cidade65
28576	Nome28575	25	Cidade25
28577	Nome28576	39	Cidade78
28578	Nome28577	43	Cidade33
28579	Nome28578	39	Cidade7
28580	Nome28579	19	Cidade92
28581	Nome28580	30	Cidade85
28582	Nome28581	61	Cidade43
28583	Nome28582	45	Cidade65
28584	Nome28583	52	Cidade48
28585	Nome28584	33	Cidade89
28586	Nome28585	45	Cidade93
28587	Nome28586	50	Cidade21
28588	Nome28587	63	Cidade55
28589	Nome28588	41	Cidade87
28590	Nome28589	21	Cidade58
28591	Nome28590	32	Cidade87
28592	Nome28591	62	Cidade29
28593	Nome28592	48	Cidade22
28594	Nome28593	45	Cidade5
28595	Nome28594	44	Cidade32
28596	Nome28595	39	Cidade63
28597	Nome28596	32	Cidade7
28598	Nome28597	42	Cidade34
28599	Nome28598	47	Cidade18
28600	Nome28599	60	Cidade39
28601	Nome28600	21	Cidade60
28602	Nome28601	43	Cidade32
28603	Nome28602	35	Cidade23
28604	Nome28603	28	Cidade37
28605	Nome28604	57	Cidade3
28606	Nome28605	49	Cidade65
28607	Nome28606	34	Cidade65
28608	Nome28607	32	Cidade25
28609	Nome28608	51	Cidade21
28610	Nome28609	25	Cidade1
28611	Nome28610	59	Cidade24
28612	Nome28611	64	Cidade74
28613	Nome28612	34	Cidade61
28614	Nome28613	40	Cidade21
28615	Nome28614	46	Cidade15
28616	Nome28615	25	Cidade61
28617	Nome28616	52	Cidade46
28618	Nome28617	65	Cidade94
28619	Nome28618	60	Cidade31
28620	Nome28619	38	Cidade6
28621	Nome28620	19	Cidade20
28622	Nome28621	40	Cidade70
28623	Nome28622	26	Cidade74
28624	Nome28623	68	Cidade90
28625	Nome28624	21	Cidade57
28626	Nome28625	36	Cidade90
28627	Nome28626	33	Cidade59
28628	Nome28627	49	Cidade83
28629	Nome28628	64	Cidade27
28630	Nome28629	33	Cidade82
28631	Nome28630	47	Cidade37
28632	Nome28631	45	Cidade24
28633	Nome28632	62	Cidade91
28634	Nome28633	22	Cidade43
28635	Nome28634	62	Cidade76
28636	Nome28635	40	Cidade82
28637	Nome28636	53	Cidade89
28638	Nome28637	34	Cidade70
28639	Nome28638	26	Cidade9
28640	Nome28639	19	Cidade40
28641	Nome28640	30	Cidade50
28642	Nome28641	18	Cidade88
28643	Nome28642	33	Cidade92
28644	Nome28643	64	Cidade70
28645	Nome28644	62	Cidade74
28646	Nome28645	26	Cidade50
28647	Nome28646	30	Cidade81
28648	Nome28647	22	Cidade56
28649	Nome28648	24	Cidade33
28650	Nome28649	62	Cidade6
28651	Nome28650	48	Cidade4
28652	Nome28651	64	Cidade38
28653	Nome28652	24	Cidade93
28654	Nome28653	66	Cidade40
28655	Nome28654	26	Cidade16
28656	Nome28655	24	Cidade11
28657	Nome28656	31	Cidade4
28658	Nome28657	65	Cidade86
28659	Nome28658	48	Cidade18
28660	Nome28659	26	Cidade86
28661	Nome28660	23	Cidade48
28662	Nome28661	22	Cidade42
28663	Nome28662	65	Cidade58
28664	Nome28663	56	Cidade48
28665	Nome28664	49	Cidade84
28666	Nome28665	55	Cidade29
28667	Nome28666	57	Cidade23
28668	Nome28667	57	Cidade89
28669	Nome28668	65	Cidade68
28670	Nome28669	40	Cidade89
28671	Nome28670	36	Cidade89
28672	Nome28671	39	Cidade49
28673	Nome28672	47	Cidade93
28674	Nome28673	21	Cidade23
28675	Nome28674	33	Cidade81
28676	Nome28675	64	Cidade74
28677	Nome28676	33	Cidade75
28678	Nome28677	69	Cidade97
28679	Nome28678	59	Cidade93
28680	Nome28679	55	Cidade82
28681	Nome28680	21	Cidade14
28682	Nome28681	36	Cidade41
28683	Nome28682	44	Cidade63
28684	Nome28683	35	Cidade27
28685	Nome28684	19	Cidade85
28686	Nome28685	46	Cidade46
28687	Nome28686	27	Cidade87
28688	Nome28687	40	Cidade7
28689	Nome28688	61	Cidade42
28690	Nome28689	50	Cidade36
28691	Nome28690	41	Cidade19
28692	Nome28691	43	Cidade82
28693	Nome28692	44	Cidade65
28694	Nome28693	68	Cidade4
28695	Nome28694	25	Cidade50
28696	Nome28695	42	Cidade32
28697	Nome28696	20	Cidade76
28698	Nome28697	30	Cidade48
28699	Nome28698	47	Cidade31
28700	Nome28699	61	Cidade45
28701	Nome28700	63	Cidade56
28702	Nome28701	54	Cidade57
28703	Nome28702	36	Cidade90
28704	Nome28703	44	Cidade53
28705	Nome28704	26	Cidade69
28706	Nome28705	57	Cidade81
28707	Nome28706	67	Cidade69
28708	Nome28707	60	Cidade31
28709	Nome28708	56	Cidade12
28710	Nome28709	25	Cidade29
28711	Nome28710	47	Cidade15
28712	Nome28711	33	Cidade23
28713	Nome28712	44	Cidade44
28714	Nome28713	39	Cidade33
28715	Nome28714	55	Cidade53
28716	Nome28715	33	Cidade89
28717	Nome28716	38	Cidade26
28718	Nome28717	69	Cidade14
28719	Nome28718	52	Cidade67
28720	Nome28719	57	Cidade78
28721	Nome28720	44	Cidade18
28722	Nome28721	47	Cidade9
28723	Nome28722	25	Cidade78
28724	Nome28723	38	Cidade20
28725	Nome28724	35	Cidade35
28726	Nome28725	25	Cidade16
28727	Nome28726	45	Cidade78
28728	Nome28727	34	Cidade16
28729	Nome28728	42	Cidade50
28730	Nome28729	62	Cidade80
28731	Nome28730	43	Cidade80
28732	Nome28731	51	Cidade72
28733	Nome28732	37	Cidade25
28734	Nome28733	52	Cidade96
28735	Nome28734	21	Cidade37
28736	Nome28735	37	Cidade7
28737	Nome28736	48	Cidade29
28738	Nome28737	66	Cidade18
28739	Nome28738	34	Cidade27
28740	Nome28739	32	Cidade95
28741	Nome28740	36	Cidade45
28742	Nome28741	34	Cidade57
28743	Nome28742	24	Cidade39
28744	Nome28743	22	Cidade30
28745	Nome28744	19	Cidade79
28746	Nome28745	52	Cidade44
28747	Nome28746	50	Cidade20
28748	Nome28747	40	Cidade18
28749	Nome28748	52	Cidade24
28750	Nome28749	32	Cidade71
28751	Nome28750	37	Cidade63
28752	Nome28751	31	Cidade91
28753	Nome28752	32	Cidade53
28754	Nome28753	63	Cidade87
28755	Nome28754	42	Cidade11
28756	Nome28755	34	Cidade50
28757	Nome28756	26	Cidade83
28758	Nome28757	64	Cidade37
28759	Nome28758	48	Cidade13
28760	Nome28759	69	Cidade57
28761	Nome28760	35	Cidade90
28762	Nome28761	59	Cidade13
28763	Nome28762	65	Cidade93
28764	Nome28763	39	Cidade73
28765	Nome28764	31	Cidade99
28766	Nome28765	36	Cidade21
28767	Nome28766	57	Cidade93
28768	Nome28767	40	Cidade43
28769	Nome28768	51	Cidade65
28770	Nome28769	42	Cidade63
28771	Nome28770	50	Cidade49
28772	Nome28771	51	Cidade56
28773	Nome28772	27	Cidade18
28774	Nome28773	59	Cidade31
28775	Nome28774	49	Cidade38
28776	Nome28775	32	Cidade99
28777	Nome28776	25	Cidade53
28778	Nome28777	36	Cidade10
28779	Nome28778	27	Cidade9
28780	Nome28779	20	Cidade17
28781	Nome28780	64	Cidade84
28782	Nome28781	56	Cidade70
28783	Nome28782	60	Cidade53
28784	Nome28783	34	Cidade65
28785	Nome28784	34	Cidade58
28786	Nome28785	33	Cidade59
28787	Nome28786	38	Cidade7
28788	Nome28787	33	Cidade34
28789	Nome28788	68	Cidade22
28790	Nome28789	54	Cidade58
28791	Nome28790	23	Cidade48
28792	Nome28791	30	Cidade72
28793	Nome28792	22	Cidade29
28794	Nome28793	38	Cidade12
28795	Nome28794	40	Cidade20
28796	Nome28795	67	Cidade63
28797	Nome28796	21	Cidade70
28798	Nome28797	30	Cidade27
28799	Nome28798	64	Cidade61
28800	Nome28799	61	Cidade93
28801	Nome28800	67	Cidade44
28802	Nome28801	36	Cidade41
28803	Nome28802	24	Cidade96
28804	Nome28803	32	Cidade26
28805	Nome28804	41	Cidade27
28806	Nome28805	35	Cidade87
28807	Nome28806	45	Cidade91
28808	Nome28807	51	Cidade23
28809	Nome28808	25	Cidade87
28810	Nome28809	40	Cidade18
28811	Nome28810	54	Cidade40
28812	Nome28811	28	Cidade26
28813	Nome28812	19	Cidade36
28814	Nome28813	49	Cidade10
28815	Nome28814	25	Cidade39
28816	Nome28815	57	Cidade71
28817	Nome28816	59	Cidade28
28818	Nome28817	39	Cidade67
28819	Nome28818	26	Cidade82
28820	Nome28819	43	Cidade67
28821	Nome28820	53	Cidade2
28822	Nome28821	64	Cidade73
28823	Nome28822	56	Cidade95
28824	Nome28823	31	Cidade3
28825	Nome28824	23	Cidade13
28826	Nome28825	57	Cidade36
28827	Nome28826	56	Cidade52
28828	Nome28827	58	Cidade61
28829	Nome28828	59	Cidade30
28830	Nome28829	34	Cidade13
28831	Nome28830	56	Cidade86
28832	Nome28831	43	Cidade21
28833	Nome28832	56	Cidade51
28834	Nome28833	23	Cidade15
28835	Nome28834	49	Cidade78
28836	Nome28835	62	Cidade22
28837	Nome28836	38	Cidade13
28838	Nome28837	43	Cidade49
28839	Nome28838	53	Cidade22
28840	Nome28839	60	Cidade2
28841	Nome28840	65	Cidade54
28842	Nome28841	25	Cidade69
28843	Nome28842	45	Cidade95
28844	Nome28843	61	Cidade57
28845	Nome28844	69	Cidade39
28846	Nome28845	45	Cidade81
28847	Nome28846	26	Cidade53
28848	Nome28847	26	Cidade28
28849	Nome28848	45	Cidade55
28850	Nome28849	33	Cidade85
28851	Nome28850	52	Cidade80
28852	Nome28851	32	Cidade96
28853	Nome28852	21	Cidade90
28854	Nome28853	47	Cidade19
28855	Nome28854	50	Cidade67
28856	Nome28855	33	Cidade73
28857	Nome28856	35	Cidade16
28858	Nome28857	33	Cidade34
28859	Nome28858	39	Cidade73
28860	Nome28859	61	Cidade68
28861	Nome28860	24	Cidade40
28862	Nome28861	50	Cidade78
28863	Nome28862	27	Cidade88
28864	Nome28863	43	Cidade75
28865	Nome28864	62	Cidade29
28866	Nome28865	68	Cidade29
28867	Nome28866	31	Cidade13
28868	Nome28867	63	Cidade91
28869	Nome28868	29	Cidade43
28870	Nome28869	61	Cidade62
28871	Nome28870	57	Cidade14
28872	Nome28871	20	Cidade83
28873	Nome28872	26	Cidade53
28874	Nome28873	35	Cidade57
28875	Nome28874	33	Cidade22
28876	Nome28875	48	Cidade42
28877	Nome28876	45	Cidade47
28878	Nome28877	69	Cidade68
28879	Nome28878	64	Cidade44
28880	Nome28879	20	Cidade26
28881	Nome28880	39	Cidade87
28882	Nome28881	56	Cidade37
28883	Nome28882	47	Cidade24
28884	Nome28883	60	Cidade92
28885	Nome28884	22	Cidade23
28886	Nome28885	43	Cidade48
28887	Nome28886	18	Cidade23
28888	Nome28887	34	Cidade33
28889	Nome28888	21	Cidade50
28890	Nome28889	64	Cidade96
28891	Nome28890	62	Cidade16
28892	Nome28891	49	Cidade24
28893	Nome28892	27	Cidade56
28894	Nome28893	20	Cidade88
28895	Nome28894	60	Cidade13
28896	Nome28895	57	Cidade31
28897	Nome28896	33	Cidade82
28898	Nome28897	41	Cidade5
28899	Nome28898	55	Cidade25
28900	Nome28899	28	Cidade65
28901	Nome28900	59	Cidade54
28902	Nome28901	57	Cidade89
28903	Nome28902	37	Cidade50
28904	Nome28903	63	Cidade68
28905	Nome28904	39	Cidade75
28906	Nome28905	19	Cidade47
28907	Nome28906	37	Cidade11
28908	Nome28907	23	Cidade25
28909	Nome28908	52	Cidade88
28910	Nome28909	39	Cidade72
28911	Nome28910	28	Cidade93
28912	Nome28911	24	Cidade32
28913	Nome28912	27	Cidade9
28914	Nome28913	48	Cidade4
28915	Nome28914	55	Cidade55
28916	Nome28915	58	Cidade17
28917	Nome28916	65	Cidade93
28918	Nome28917	48	Cidade14
28919	Nome28918	28	Cidade12
28920	Nome28919	41	Cidade58
