ID;Nome;Idade;Cidade
4659;Nome4658;32;Cidade41
4660;Nome4659;48;Cidade42
4661;Nome4660;49;Cidade96
4662;Nome4661;22;Cidade55
4663;Nome4662;33;Cidade60
4664;Nome4663;26;Cidade9
4665;Nome4664;59;Cidade22
4666;Nome4665;65;Cidade48
4667;Nome4666;29;Cidade1
4668;Nome4667;26;Cidade72
4669;Nome4668;34;Cidade53
4670;Nome4669;67;Cidade70
4671;Nome4670;64;Cidade20
4672;Nome4671;42;Cidade96
4673;Nome4672;35;Cidade55
4674;Nome4673;38;Cidade26
4675;Nome4674;66;Cidade2
4676;Nome4675;55;Cidade70
4677;Nome4676;20;Cidade4
4678;Nome4677;34;Cidade8
4679;Nome4678;54;Cidade67
4680;Nome4679;34;Cidade15
4681;Nome4680;24;Cidade62
4682;Nome4681;69;Cidade6
4683;Nome4682;40;Cidade78
4684;Nome4683;65;Cidade62
4685;Nome4684;25;Cidade67
4686;Nome4685;24;Cidade31
4687;Nome4686;27;Cidade47
4688;Nome4687;51;Cidade89
4689;Nome4688;56;Cidade27
4690;Nome4689;31;Cidade57
4691;Nome4690;21;Cidade79
4692;Nome4691;64;Cidade31
4693;Nome4692;47;Cidade19
4694;Nome4693;62;Cidade21
4695;Nome4694;36;Cidade18
4696;Nome4695;24;Cidade58
4697;Nome4696;30;Cidade23
4698;Nome4697;19;Cidade20
4699;Nome4698;26;Cidade14
4700;Nome4699;69;Cidade91
4701;Nome4700;27;Cidade43
4702;Nome4701;26;Cidade79
4703;Nome4702;30;Cidade61
4704;Nome4703;47;Cidade94
4705;Nome4704;58;Cidade34
4706;Nome4705;27;Cidade35
4707;Nome4706;28;Cidade83
4708;Nome4707;52;Cidade29
4709;Nome4708;57;Cidade47
4710;Nome4709;37;Cidade40
4711;Nome4710;50;Cidade18
4712;Nome4711;68;Cidade40
4713;Nome4712;54;Cidade27
4714;Nome4713;56;Cidade45
4715;Nome4714;23;Cidade38
4716;Nome4715;46;Cidade55
4717;Nome4716;29;Cidade39
4718;Nome4717;34;Cidade25
4719;Nome4718;43;Cidade78
4720;Nome4719;64;Cidade21
4721;Nome4720;46;Cidade91
4722;Nome4721;28;Cidade46
4723;Nome4722;42;Cidade79
4724;Nome4723;51;Cidade85
4725;Nome4724;39;Cidade61
4726;Nome4725;53;Cidade18
4727;Nome4726;38;Cidade63
4728;Nome4727;42;Cidade94
4729;Nome4728;19;Cidade13
4730;Nome4729;35;Cidade35
4731;Nome4730;65;Cidade91
4732;Nome4731;44;Cidade54
4733;Nome4732;49;Cidade77
4734;Nome4733;48;Cidade69
4735;Nome4734;46;Cidade72
4736;Nome4735;53;Cidade13
4737;Nome4736;68;Cidade82
4738;Nome4737;30;Cidade23
4739;Nome4738;52;Cidade86
4740;Nome4739;38;Cidade32
4741;Nome4740;54;Cidade24
4742;Nome4741;58;Cidade43
4743;Nome4742;59;Cidade58
4744;Nome4743;33;Cidade28
4745;Nome4744;18;Cidade93
4746;Nome4745;22;Cidade45
4747;Nome4746;47;Cidade87
4748;Nome4747;34;Cidade71
4749;Nome4748;47;Cidade58
4750;Nome4749;61;Cidade87
4751;Nome4750;30;Cidade14
4752;Nome4751;44;Cidade74
4753;Nome4752;69;Cidade39
4754;Nome4753;34;Cidade28
4755;Nome4754;23;Cidade14
4756;Nome4755;44;Cidade39
4757;Nome4756;41;Cidade9
4758;Nome4757;18;Cidade80
4759;Nome4758;34;Cidade19
4760;Nome4759;47;Cidade34
4761;Nome4760;64;Cidade64
4762;Nome4761;24;Cidade78
4763;Nome4762;58;Cidade10
4764;Nome4763;40;Cidade17
4765;Nome4764;50;Cidade60
4766;Nome4765;35;Cidade55
4767;Nome4766;52;Cidade52
4768;Nome4767;49;Cidade2
4769;Nome4768;69;Cidade29
4770;Nome4769;46;Cidade12
4771;Nome4770;22;Cidade47
4772;Nome4771;20;Cidade6
4773;Nome4772;58;Cidade69
4774;Nome4773;21;Cidade12
4775;Nome4774;64;Cidade82
4776;Nome4775;33;Cidade20
4777;Nome4776;68;Cidade37
4778;Nome4777;31;Cidade5
4779;Nome4778;24;Cidade16
4780;Nome4779;44;Cidade24
4781;Nome4780;49;Cidade93
4782;Nome4781;20;Cidade89
4783;Nome4782;28;Cidade38
4784;Nome4783;40;Cidade30
4785;Nome4784;28;Cidade2
4786;Nome4785;22;Cidade22
4787;Nome4786;24;Cidade88
4788;Nome4787;50;Cidade30
4789;Nome4788;38;Cidade92
4790;Nome4789;29;Cidade57
4791;Nome4790;65;Cidade24
4792;Nome4791;58;Cidade92
4793;Nome4792;67;Cidade58
4794;Nome4793;33;Cidade61
4795;Nome4794;59;Cidade69
4796;Nome4795;46;Cidade45
4797;Nome4796;57;Cidade52
4798;Nome4797;38;Cidade45
4799;Nome4798;44;Cidade37
4800;Nome4799;22;Cidade17
4801;Nome4800;29;Cidade17
4802;Nome4801;29;Cidade53
4803;Nome4802;50;Cidade87
4804;Nome4803;28;Cidade61
4805;Nome4804;29;Cidade84
4806;Nome4805;33;Cidade79
4807;Nome4806;22;Cidade40
4808;Nome4807;19;Cidade9
4809;Nome4808;34;Cidade66
4810;Nome4809;38;Cidade6
4811;Nome4810;64;Cidade87
4812;Nome4811;54;Cidade1
4813;Nome4812;37;Cidade23
4814;Nome4813;50;Cidade99
4815;Nome4814;39;Cidade80
4816;Nome4815;23;Cidade77
4817;Nome4816;51;Cidade23
4818;Nome4817;31;Cidade97
4819;Nome4818;31;Cidade96
4820;Nome4819;41;Cidade88
4821;Nome4820;45;Cidade26
4822;Nome4821;27;Cidade96
4823;Nome4822;26;Cidade77
4824;Nome4823;53;Cidade98
4825;Nome4824;65;Cidade78
4826;Nome4825;26;Cidade15
4827;Nome4826;53;Cidade90
4828;Nome4827;44;Cidade36
4829;Nome4828;38;Cidade12
4830;Nome4829;64;Cidade42
4831;Nome4830;25;Cidade47
4832;Nome4831;39;Cidade72
4833;Nome4832;39;Cidade64
4834;Nome4833;31;Cidade97
4835;Nome4834;60;Cidade40
4836;Nome4835;63;Cidade14
4837;Nome4836;25;Cidade85
4838;Nome4837;67;Cidade7
4839;Nome4838;25;Cidade64
4840;Nome4839;18;Cidade23
4841;Nome4840;35;Cidade82
4842;Nome4841;19;Cidade76
4843;Nome4842;19;Cidade66
4844;Nome4843;66;Cidade99
4845;Nome4844;44;Cidade25
4846;Nome4845;50;Cidade85
4847;Nome4846;46;Cidade78
4848;Nome4847;29;Cidade78
4849;Nome4848;20;Cidade22
4850;Nome4849;52;Cidade27
4851;Nome4850;51;Cidade79
4852;Nome4851;32;Cidade2
4853;Nome4852;62;Cidade37
4854;Nome4853;36;Cidade79
4855;Nome4854;50;Cidade10
4856;Nome4855;45;Cidade45
4857;Nome4856;37;Cidade4
4858;Nome4857;64;Cidade24
4859;Nome4858;44;Cidade86
4860;Nome4859;43;Cidade13
4861;Nome4860;39;Cidade24
4862;Nome4861;58;Cidade35
4863;Nome4862;30;Cidade4
4864;Nome4863;48;Cidade81
4865;Nome4864;40;Cidade53
4866;Nome4865;31;Cidade49
4867;Nome4866;37;Cidade62
4868;Nome4867;64;Cidade53
4869;Nome4868;35;Cidade87
4870;Nome4869;46;Cidade24
4871;Nome4870;29;Cidade49
4872;Nome4871;51;Cidade31
4873;Nome4872;49;Cidade91
4874;Nome4873;62;Cidade13
4875;Nome4874;69;Cidade67
4876;Nome4875;41;Cidade8
4877;Nome4876;34;Cidade91
4878;Nome4877;65;Cidade27
4879;Nome4878;46;Cidade75
4880;Nome4879;36;Cidade54
4881;Nome4880;36;Cidade47
4882;Nome4881;69;Cidade13
4883;Nome4882;65;Cidade90
4884;Nome4883;30;Cidade47
4885;Nome4884;29;Cidade61
4886;Nome4885;64;Cidade62
4887;Nome4886;69;Cidade93
4888;Nome4887;57;Cidade31
4889;Nome4888;36;Cidade31
4890;Nome4889;21;Cidade55
4891;Nome4890;31;Cidade72
4892;Nome4891;38;Cidade85
4893;Nome4892;48;Cidade44
4894;Nome4893;51;Cidade70
4895;Nome4894;53;Cidade81
4896;Nome4895;26;Cidade61
4897;Nome4896;68;Cidade28
4898;Nome4897;21;Cidade41
4899;Nome4898;43;Cidade71
4900;Nome4899;43;Cidade32
4901;Nome4900;58;Cidade65
4902;Nome4901;53;Cidade7
4903;Nome4902;55;Cidade80
4904;Nome4903;27;Cidade81
4905;Nome4904;35;Cidade78
4906;Nome4905;23;Cidade20
4907;Nome4906;39;Cidade53
4908;Nome4907;64;Cidade76
4909;Nome4908;54;Cidade32
4910;Nome4909;43;Cidade95
4911;Nome4910;45;Cidade93
4912;Nome4911;32;Cidade34
4913;Nome4912;21;Cidade18
4914;Nome4913;67;Cidade6
4915;Nome4914;49;Cidade58
4916;Nome4915;30;Cidade73
4917;Nome4916;68;Cidade29
4918;Nome4917;65;Cidade31
4919;Nome4918;20;Cidade1
4920;Nome4919;36;Cidade53
4921;Nome4920;36;Cidade39
4922;Nome4921;64;Cidade13
4923;Nome4922;20;Cidade30
4924;Nome4923;36;Cidade13
4925;Nome4924;21;Cidade47
4926;Nome4925;40;Cidade29
4927;Nome4926;50;Cidade7
4928;Nome4927;33;Cidade71
4929;Nome4928;30;Cidade96
4930;Nome4929;27;Cidade11
4931;Nome4930;40;Cidade69
4932;Nome4931;20;Cidade29
4933;Nome4932;32;Cidade65
4934;Nome4933;49;Cidade34
4935;Nome4934;19;Cidade36
4936;Nome4935;63;Cidade37
4937;Nome4936;23;Cidade37
4938;Nome4937;43;Cidade47
4939;Nome4938;64;Cidade35
4940;Nome4939;28;Cidade52
4941;Nome4940;57;Cidade88
4942;Nome4941;63;Cidade99
4943;Nome4942;65;Cidade91
4944;Nome4943;60;Cidade61
4945;Nome4944;22;Cidade15
4946;Nome4945;67;Cidade97
4947;Nome4946;46;Cidade93
4948;Nome4947;18;Cidade58
4949;Nome4948;66;Cidade74
4950;Nome4949;43;Cidade66
4951;Nome4950;42;Cidade46
4952;Nome4951;56;Cidade68
4953;Nome4952;47;Cidade11
4954;Nome4953;41;Cidade17
4955;Nome4954;59;Cidade65
4956;Nome4955;45;Cidade93
4957;Nome4956;46;Cidade15
4958;Nome4957;42;Cidade57
4959;Nome4958;66;Cidade17
4960;Nome4959;33;Cidade27
4961;Nome4960;48;Cidade27
4962;Nome4961;19;Cidade48
4963;Nome4962;43;Cidade69
4964;Nome4963;39;Cidade28
4965;Nome4964;61;Cidade96
4966;Nome4965;61;Cidade10
4967;Nome4966;56;Cidade98
4968;Nome4967;62;Cidade34
4969;Nome4968;19;Cidade45
4970;Nome4969;18;Cidade1
4971;Nome4970;18;Cidade83
4972;Nome4971;21;Cidade50
4973;Nome4972;66;Cidade21
4974;Nome4973;30;Cidade38
4975;Nome4974;34;Cidade60
4976;Nome4975;20;Cidade6
4977;Nome4976;27;Cidade45
4978;Nome4977;18;Cidade37
4979;Nome4978;40;Cidade81
4980;Nome4979;54;Cidade65
4981;Nome4980;62;Cidade31
4982;Nome4981;38;Cidade79
4983;Nome4982;66;Cidade91
4984;Nome4983;18;Cidade82
4985;Nome4984;33;Cidade54
4986;Nome4985;62;Cidade47
4987;Nome4986;20;Cidade32
4988;Nome4987;35;Cidade90
4989;Nome4988;58;Cidade97
4990;Nome4989;34;Cidade49
4991;Nome4990;43;Cidade16
4992;Nome4991;63;Cidade28
4993;Nome4992;60;Cidade15
4994;Nome4993;39;Cidade44
4995;Nome4994;68;Cidade10
4996;Nome4995;38;Cidade14
4997;Nome4996;51;Cidade71
4998;Nome4997;24;Cidade7
4999;Nome4998;52;Cidade57
5000;Nome4999;54;Cidade71
5001;Nome5000;68;Cidade19
5002;Nome5001;45;Cidade78
5003;Nome5002;47;Cidade22
5004;Nome5003;19;Cidade79
5005;Nome5004;60;Cidade41
5006;Nome5005;58;Cidade61
5007;Nome5006;39;Cidade97
5008;Nome5007;35;Cidade99
5009;Nome5008;52;Cidade42
5010;Nome5009;44;Cidade61
5011;Nome5010;32;Cidade13
5012;Nome5011;53;Cidade90
5013;Nome5012;40;Cidade43
5014;Nome5013;55;Cidade35
5015;Nome5014;48;Cidade74
5016;Nome5015;33;Cidade31
5017;Nome5016;58;Cidade26
5018;Nome5017;67;Cidade42
5019;Nome5018;41;Cidade63
5020;Nome5019;43;Cidade53
5021;Nome5020;41;Cidade81
5022;Nome5021;54;Cidade72
5023;Nome5022;50;Cidade97
5024;Nome5023;39;Cidade18
5025;Nome5024;25;Cidade60
5026;Nome5025;41;Cidade65
5027;Nome5026;24;Cidade44
5028;Nome5027;24;Cidade11
5029;Nome5028;25;Cidade66
5030;Nome5029;38;Cidade42
5031;Nome5030;60;Cidade9
5032;Nome5031;64;Cidade9
5033;Nome5032;46;Cidade39
5034;Nome5033;52;Cidade87
5035;Nome5034;21;Cidade71
5036;Nome5035;69;Cidade71
5037;Nome5036;48;Cidade45
5038;Nome5037;51;Cidade43
5039;Nome5038;22;Cidade15
5040;Nome5039;54;Cidade8
5041;Nome5040;57;Cidade12
5042;Nome5041;46;Cidade79
5043;Nome5042;18;Cidade9
5044;Nome5043;19;Cidade67
5045;Nome5044;66;Cidade97
5046;Nome5045;22;Cidade38
5047;Nome5046;33;Cidade88
5048;Nome5047;57;Cidade68
5049;Nome5048;34;Cidade32
5050;Nome5049;69;Cidade2
5051;Nome5050;51;Cidade81
5052;Nome5051;33;Cidade17
5053;Nome5052;45;Cidade16
5054;Nome5053;19;Cidade77
5055;Nome5054;66;Cidade56
5056;Nome5055;45;Cidade37
5057;Nome5056;31;Cidade60
5058;Nome5057;45;Cidade92
5059;Nome5058;49;Cidade12
5060;Nome5059;39;Cidade35
5061;Nome5060;47;Cidade24
5062;Nome5061;39;Cidade95
5063;Nome5062;19;Cidade48
5064;Nome5063;63;Cidade80
5065;Nome5064;66;Cidade25
5066;Nome5065;25;Cidade45
5067;Nome5066;62;Cidade63
5068;Nome5067;52;Cidade15
5069;Nome5068;69;Cidade83
5070;Nome5069;48;Cidade10
5071;Nome5070;52;Cidade59
5072;Nome5071;23;Cidade89
5073;Nome5072;46;Cidade81
5074;Nome5073;60;Cidade69
5075;Nome5074;65;Cidade11
5076;Nome5075;44;Cidade19
5077;Nome5076;26;Cidade3
5078;Nome5077;51;Cidade27
5079;Nome5078;49;Cidade19
5080;Nome5079;52;Cidade3
5081;Nome5080;41;Cidade26
5082;Nome5081;30;Cidade11
5083;Nome5082;42;Cidade50
5084;Nome5083;58;Cidade57
5085;Nome5084;33;Cidade42
5086;Nome5085;28;Cidade8
5087;Nome5086;64;Cidade79
5088;Nome5087;39;Cidade42
5089;Nome5088;39;Cidade14
5090;Nome5089;20;Cidade59
5091;Nome5090;63;Cidade81
5092;Nome5091;67;Cidade1
5093;Nome5092;20;Cidade64
5094;Nome5093;47;Cidade61
5095;Nome5094;42;Cidade6
5096;Nome5095;19;Cidade96
5097;Nome5096;21;Cidade75
5098;Nome5097;64;Cidade22
5099;Nome5098;58;Cidade46
5100;Nome5099;66;Cidade65
5101;Nome5100;64;Cidade41
5102;Nome5101;18;Cidade83
5103;Nome5102;26;Cidade62
5104;Nome5103;48;Cidade7
5105;Nome5104;25;Cidade99
5106;Nome5105;21;Cidade58
5107;Nome5106;26;Cidade42
5108;Nome5107;40;Cidade94
5109;Nome5108;22;Cidade35
5110;Nome5109;31;Cidade54
5111;Nome5110;31;Cidade56
5112;Nome5111;31;Cidade56
5113;Nome5112;50;Cidade77
5114;Nome5113;29;Cidade33
5115;Nome5114;68;Cidade14
5116;Nome5115;68;Cidade34
5117;Nome5116;42;Cidade49
5118;Nome5117;45;Cidade76
5119;Nome5118;65;Cidade39
5120;Nome5119;47;Cidade23
5121;Nome5120;28;Cidade92
5122;Nome5121;41;Cidade99
5123;Nome5122;69;Cidade80
5124;Nome5123;43;Cidade35
5125;Nome5124;63;Cidade32
5126;Nome5125;30;Cidade23
5127;Nome5126;18;Cidade98
5128;Nome5127;68;Cidade41
5129;Nome5128;39;Cidade53
5130;Nome5129;42;Cidade77
5131;Nome5130;48;Cidade49
5132;Nome5131;58;Cidade6
5133;Nome5132;35;Cidade90
5134;Nome5133;41;Cidade37
5135;Nome5134;45;Cidade92
5136;Nome5135;33;Cidade3
5137;Nome5136;20;Cidade66
5138;Nome5137;66;Cidade77
5139;Nome5138;39;Cidade34
5140;Nome5139;51;Cidade48
5141;Nome5140;64;Cidade51
5142;Nome5141;35;Cidade64
5143;Nome5142;48;Cidade94
5144;Nome5143;46;Cidade4
5145;Nome5144;53;Cidade77
5146;Nome5145;42;Cidade6
5147;Nome5146;23;Cidade95
5148;Nome5147;23;Cidade76
5149;Nome5148;62;Cidade42
5150;Nome5149;40;Cidade63
5151;Nome5150;42;Cidade75
5152;Nome5151;37;Cidade1
5153;Nome5152;35;Cidade53
5154;Nome5153;56;Cidade77
5155;Nome5154;26;Cidade19
5156;Nome5155;25;Cidade63
5157;Nome5156;53;Cidade71
5158;Nome5157;34;Cidade83
5159;Nome5158;21;Cidade5
5160;Nome5159;64;Cidade35
5161;Nome5160;24;Cidade51
5162;Nome5161;54;Cidade64
5163;Nome5162;56;Cidade35
5164;Nome5163;45;Cidade30
5165;Nome5164;47;Cidade10
5166;Nome5165;46;Cidade90
5167;Nome5166;61;Cidade94
5168;Nome5167;56;Cidade35
5169;Nome5168;54;Cidade79
5170;Nome5169;28;Cidade86
5171;Nome5170;45;Cidade25
5172;Nome5171;62;Cidade54
5173;Nome5172;63;Cidade6
5174;Nome5173;68;Cidade33
5175;Nome5174;23;Cidade37
5176;Nome5175;60;Cidade43
5177;Nome5176;43;Cidade45
5178;Nome5177;18;Cidade10
5179;Nome5178;46;Cidade90
5180;Nome5179;67;Cidade67
5181;Nome5180;47;Cidade29
5182;Nome5181;36;Cidade99
5183;Nome5182;68;Cidade7
5184;Nome5183;37;Cidade25
5185;Nome5184;45;Cidade71
5186;Nome5185;42;Cidade90
5187;Nome5186;42;Cidade73
5188;Nome5187;57;Cidade91
5189;Nome5188;65;Cidade57
5190;Nome5189;55;Cidade42
5191;Nome5190;29;Cidade69
5192;Nome5191;50;Cidade37
5193;Nome5192;57;Cidade84
5194;Nome5193;33;Cidade64
5195;Nome5194;58;Cidade79
5196;Nome5195;34;Cidade32
5197;Nome5196;22;Cidade86
5198;Nome5197;36;Cidade73
5199;Nome5198;52;Cidade11
5200;Nome5199;48;Cidade40
5201;Nome5200;32;Cidade24
5202;Nome5201;60;Cidade12
5203;Nome5202;35;Cidade83
5204;Nome5203;29;Cidade83
5205;Nome5204;32;Cidade65
5206;Nome5205;62;Cidade41
5207;Nome5206;68;Cidade19
5208;Nome5207;37;Cidade26
5209;Nome5208;64;Cidade83
5210;Nome5209;58;Cidade98
5211;Nome5210;45;Cidade39
5212;Nome5211;21;Cidade54
5213;Nome5212;31;Cidade48
5214;Nome5213;31;Cidade27
5215;Nome5214;66;Cidade26
5216;Nome5215;25;Cidade31
5217;Nome5216;56;Cidade66
5218;Nome5217;30;Cidade7
5219;Nome5218;27;Cidade54
5220;Nome5219;35;Cidade81
5221;Nome5220;43;Cidade26
5222;Nome5221;24;Cidade72
5223;Nome5222;69;Cidade47
5224;Nome5223;67;Cidade82
5225;Nome5224;28;Cidade66
5226;Nome5225;64;Cidade4
5227;Nome5226;46;Cidade65
5228;Nome5227;69;Cidade11
5229;Nome5228;25;Cidade82
5230;Nome5229;30;Cidade47
5231;Nome5230;61;Cidade78
5232;Nome5231;41;Cidade42
5233;Nome5232;48;Cidade34
5234;Nome5233;31;Cidade23
5235;Nome5234;56;Cidade23
5236;Nome5235;34;Cidade29
5237;Nome5236;55;Cidade69
5238;Nome5237;39;Cidade76
5239;Nome5238;30;Cidade37
5240;Nome5239;48;Cidade99
5241;Nome5240;49;Cidade23
5242;Nome5241;34;Cidade53
5243;Nome5242;34;Cidade80
5244;Nome5243;40;Cidade68
5245;Nome5244;56;Cidade15
5246;Nome5245;46;Cidade86
5247;Nome5246;48;Cidade22
5248;Nome5247;32;Cidade32
5249;Nome5248;46;Cidade77
5250;Nome5249;25;Cidade12
5251;Nome5250;50;Cidade72
5252;Nome5251;64;Cidade40
5253;Nome5252;60;Cidade94
5254;Nome5253;48;Cidade77
5255;Nome5254;58;Cidade4
5256;Nome5255;39;Cidade24
5257;Nome5256;23;Cidade91
5258;Nome5257;40;Cidade14
5259;Nome5258;63;Cidade84
5260;Nome5259;31;Cidade75
5261;Nome5260;50;Cidade17
5262;Nome5261;34;Cidade79
5263;Nome5262;45;Cidade13
5264;Nome5263;44;Cidade71
5265;Nome5264;39;Cidade4
5266;Nome5265;29;Cidade62
5267;Nome5266;44;Cidade78
5268;Nome5267;23;Cidade7
5269;Nome5268;52;Cidade38
5270;Nome5269;47;Cidade55
5271;Nome5270;20;Cidade45
5272;Nome5271;20;Cidade78
5273;Nome5272;51;Cidade66
5274;Nome5273;32;Cidade86
5275;Nome5274;47;Cidade4
5276;Nome5275;51;Cidade86
5277;Nome5276;22;Cidade82
5278;Nome5277;51;Cidade93
5279;Nome5278;26;Cidade72
5280;Nome5279;58;Cidade44
5281;Nome5280;61;Cidade45
5282;Nome5281;23;Cidade4
5283;Nome5282;43;Cidade6
5284;Nome5283;29;Cidade26
5285;Nome5284;43;Cidade53
5286;Nome5285;30;Cidade2
5287;Nome5286;45;Cidade21
5288;Nome5287;60;Cidade22
5289;Nome5288;66;Cidade60
5290;Nome5289;40;Cidade81
5291;Nome5290;57;Cidade22
5292;Nome5291;44;Cidade37
5293;Nome5292;20;Cidade74
5294;Nome5293;49;Cidade29
5295;Nome5294;27;Cidade83
5296;Nome5295;35;Cidade61
5297;Nome5296;61;Cidade1
5298;Nome5297;64;Cidade73
5299;Nome5298;28;Cidade23
5300;Nome5299;65;Cidade87
5301;Nome5300;65;Cidade26
5302;Nome5301;20;Cidade13
5303;Nome5302;18;Cidade65
5304;Nome5303;48;Cidade83
5305;Nome5304;36;Cidade87
5306;Nome5305;30;Cidade16
5307;Nome5306;52;Cidade36
5308;Nome5307;41;Cidade1
5309;Nome5308;48;Cidade6
5310;Nome5309;27;Cidade21
5311;Nome5310;39;Cidade48
5312;Nome5311;22;Cidade95
5313;Nome5312;55;Cidade48
5314;Nome5313;42;Cidade95
5315;Nome5314;59;Cidade93
5316;Nome5315;19;Cidade21
5317;Nome5316;43;Cidade20
5318;Nome5317;61;Cidade57
5319;Nome5318;22;Cidade20
5320;Nome5319;68;Cidade62
5321;Nome5320;37;Cidade85
5322;Nome5321;45;Cidade2
5323;Nome5322;44;Cidade56
5324;Nome5323;29;Cidade32
5325;Nome5324;47;Cidade6
5326;Nome5325;27;Cidade99
5327;Nome5326;69;Cidade82
5328;Nome5327;35;Cidade63
5329;Nome5328;25;Cidade81
5330;Nome5329;33;Cidade89
5331;Nome5330;51;Cidade78
5332;Nome5331;30;Cidade97
5333;Nome5332;61;Cidade20
5334;Nome5333;35;Cidade82
5335;Nome5334;41;Cidade96
5336;Nome5335;33;Cidade36
5337;Nome5336;32;Cidade85
5338;Nome5337;38;Cidade34
5339;Nome5338;50;Cidade77
5340;Nome5339;59;Cidade14
5341;Nome5340;44;Cidade54
5342;Nome5341;57;Cidade60
5343;Nome5342;39;Cidade11
5344;Nome5343;25;Cidade96
5345;Nome5344;50;Cidade73
5346;Nome5345;38;Cidade34
5347;Nome5346;38;Cidade37
5348;Nome5347;54;Cidade64
5349;Nome5348;28;Cidade86
5350;Nome5349;39;Cidade97
5351;Nome5350;64;Cidade76
5352;Nome5351;46;Cidade48
5353;Nome5352;30;Cidade36
5354;Nome5353;60;Cidade37
5355;Nome5354;59;Cidade51
5356;Nome5355;68;Cidade76
5357;Nome5356;31;Cidade95
5358;Nome5357;54;Cidade26
5359;Nome5358;40;Cidade78
5360;Nome5359;67;Cidade64
5361;Nome5360;43;Cidade98
5362;Nome5361;18;Cidade21
5363;Nome5362;30;Cidade57
5364;Nome5363;19;Cidade74
5365;Nome5364;25;Cidade78
5366;Nome5365;28;Cidade81
5367;Nome5366;41;Cidade74
5368;Nome5367;58;Cidade76
5369;Nome5368;65;Cidade22
5370;Nome5369;68;Cidade66
5371;Nome5370;63;Cidade10
5372;Nome5371;63;Cidade77
5373;Nome5372;46;Cidade1
5374;Nome5373;27;Cidade48
5375;Nome5374;42;Cidade50
5376;Nome5375;59;Cidade93
5377;Nome5376;62;Cidade51
5378;Nome5377;66;Cidade57
5379;Nome5378;60;Cidade68
5380;Nome5379;26;Cidade16
5381;Nome5380;46;Cidade65
5382;Nome5381;37;Cidade4
5383;Nome5382;64;Cidade38
5384;Nome5383;31;Cidade37
5385;Nome5384;26;Cidade56
5386;Nome5385;38;Cidade14
5387;Nome5386;23;Cidade46
5388;Nome5387;43;Cidade30
5389;Nome5388;33;Cidade82
5390;Nome5389;61;Cidade65
5391;Nome5390;61;Cidade44
5392;Nome5391;24;Cidade19
5393;Nome5392;25;Cidade12
5394;Nome5393;30;Cidade58
5395;Nome5394;21;Cidade75
5396;Nome5395;38;Cidade35
5397;Nome5396;56;Cidade2
5398;Nome5397;37;Cidade58
5399;Nome5398;25;Cidade22
5400;Nome5399;49;Cidade64
5401;Nome5400;42;Cidade48
5402;Nome5401;32;Cidade66
5403;Nome5402;65;Cidade51
5404;Nome5403;28;Cidade92
5405;Nome5404;64;Cidade47
5406;Nome5405;57;Cidade75
5407;Nome5406;33;Cidade58
5408;Nome5407;41;Cidade23
5409;Nome5408;63;Cidade23
5410;Nome5409;49;Cidade47
5411;Nome5410;68;Cidade40
5412;Nome5411;56;Cidade93
5413;Nome5412;57;Cidade3
5414;Nome5413;18;Cidade3
5415;Nome5414;38;Cidade53
5416;Nome5415;26;Cidade94
5417;Nome5416;29;Cidade41
5418;Nome5417;26;Cidade37
5419;Nome5418;39;Cidade49
5420;Nome5419;30;Cidade84
5421;Nome5420;22;Cidade87
5422;Nome5421;26;Cidade46
5423;Nome5422;25;Cidade95
5424;Nome5423;65;Cidade41
5425;Nome5424;34;Cidade38
5426;Nome5425;45;Cidade72
5427;Nome5426;32;Cidade43
5428;Nome5427;27;Cidade10
5429;Nome5428;52;Cidade26
5430;Nome5429;47;Cidade58
5431;Nome5430;63;Cidade19
5432;Nome5431;19;Cidade40
5433;Nome5432;43;Cidade97
5434;Nome5433;52;Cidade22
5435;Nome5434;45;Cidade39
5436;Nome5435;38;Cidade19
5437;Nome5436;29;Cidade54
5438;Nome5437;21;Cidade51
5439;Nome5438;39;Cidade35
5440;Nome5439;19;Cidade45
5441;Nome5440;55;Cidade52
5442;Nome5441;18;Cidade80
5443;Nome5442;62;Cidade98
5444;Nome5443;26;Cidade69
5445;Nome5444;24;Cidade95
5446;Nome5445;39;Cidade81
5447;Nome5446;37;Cidade11
5448;Nome5447;30;Cidade40
5449;Nome5448;50;Cidade2
5450;Nome5449;69;Cidade25
5451;Nome5450;69;Cidade27
5452;Nome5451;64;Cidade61
5453;Nome5452;19;Cidade51
5454;Nome5453;43;Cidade57
5455;Nome5454;46;Cidade16
5456;Nome5455;35;Cidade92
5457;Nome5456;40;Cidade6
5458;Nome5457;25;Cidade46
5459;Nome5458;45;Cidade8
5460;Nome5459;57;Cidade36
5461;Nome5460;60;Cidade28
5462;Nome5461;23;Cidade11
5463;Nome5462;49;Cidade10
5464;Nome5463;40;Cidade18
5465;Nome5464;62;Cidade33
5466;Nome5465;23;Cidade35
5467;Nome5466;26;Cidade35
5468;Nome5467;64;Cidade22
5469;Nome5468;18;Cidade94
5470;Nome5469;41;Cidade18
5471;Nome5470;33;Cidade24
5472;Nome5471;55;Cidade32
5473;Nome5472;32;Cidade10
5474;Nome5473;60;Cidade7
5475;Nome5474;50;Cidade54
5476;Nome5475;32;Cidade68
5477;Nome5476;68;Cidade17
5478;Nome5477;59;Cidade28
5479;Nome5478;48;Cidade89
5480;Nome5479;43;Cidade32
